tract_id,job_totals,gravity
24510160300,29700,37340.87013326454
24510160400,6175,7769.406402482128
24510160500,40964,50855.15006870374
24510160600,25272,32175.543232562162
24510160700,14432,17527.884957742295
24510160801,3864,4749.567394713443
24510160802,1620,1980.7726192632638
24510170100,283443,354998.1246900965
24510170200,662490,819907.0807453213
24510170300,8700,10870.615259494301
24510180300,79310,100539.77095521196
24510190100,17264,22225.03733277195
24510190200,7426,9214.536869473324
24510190300,10564,12755.759040992541
24510200100,107100,135632.72803886954
24510200200,43904,54453.56945771327
24510200300,4453,5278.392624327739
24510200400,9345,11417.143317702452
24510200500,57015,67194.10570315005
24510200600,46728,55205.46506205781
24510200701,15884,19057.941633643273
24510200702,3420,4139.72642683553
24510200800,21689,25373.86358212606
24510210100,355300,416050.96526525944
24510210200,278454,320974.82795210945
24510220100,963977,1214859.0243495775
24510230100,60024,69287.77034141145
24510230200,21942,26208.11373882923
24510230300,83858,95815.63876144287
24510240100,53205,67204.60072582807
24510240200,109008,125281.31849950933
24510240300,20377,23814.626239312383
24510240400,67155,77926.77039308997
24510250101,2760,3425.428675479306
24510250102,7168,8313.628695980082
24510250103,123880,144481.04062276316
24510250203,12240,16228.46299105234
24510250204,776,1018.4689457068883
24510250205,20736,26872.6728630844
24510250206,6696,10059.154326591724
24510250207,8190,10993.225604761452
24510250301,9432,11501.36693471833
24510250303,22338,25589.147484139743
24510250401,1788,2622.0615230339668
24510250402,128,182.74411345294135
24510250500,18204,28073.28070075164
24510250600,15600,21076.943985396178
24510260101,2265,3128.0265144936197
24510260102,2299,2880.3193246606966
24510260201,29880,36121.75982697241
24510260202,5145,6184.660915949571
24510260203,6716,8343.81323924102
24510260301,8319,10048.387226279547
24510260302,12250,14799.487896604312
24510260303,36992,43862.28797137932
24510260401,9768,11196.231305604177
24510260402,9956,12549.586060761827
24510260403,7776,9332.277182582804
24510260404,268065,311089.7586633418
24510260501,646912,761769.803800715
24510260604,2160,2424.7375347842953
24510260605,208296,243391.45553215407
24510260700,66912,82457.18628821474
24510260800,41538,50185.379581680776
24510260900,204433,250493.49320934594
24510261000,18358,22336.143389165594
24510261100,21789,26452.517342326653
24510270101,1190,1421.8356979509897
24510270102,1472,1759.9536198619783
24510270200,32940,38885.32934679239
24510270301,12506,15184.253352572989
24510270302,5191,6420.9628342240185
24510270401,22736,27363.287985146046
24510270402,9591,11749.975349465489
24510270501,10044,12479.51490702171
24510270502,5516,6619.676719951723
24510270600,11088,13831.31412283937
24510270701,5522,6859.636357763993
24510270702,9768,12233.183387075904
24510270703,2700,3316.4617707975885
24510270801,1425,1795.9876623555115
24510270802,6672,8095.965736517433
24510270803,73024,87760.00192693889
24510270804,2119,2617.603699914722
24510270805,13087,16125.027921340938
24510270901,5832,6852.205582795611
24510270902,95040,114506.24994154119
24510270903,17775,21268.909343886506
24510271001,3784,4504.698466299678
24510271002,7392,8854.970076030968
24510271101,7540,9137.11473672631
24510271102,86142,103978.9343552091
24510271200,36816,44327.12474904392
24510271300,34983,42197.44914482663
24510271400,28303,34073.10892709124
24510271501,41041,49025.038985194675
24510271503,18300,22592.01234055459
24510271600,15435,18485.087344315274
24510271700,161174,201189.27133655353
24510271801,4300,5616.017392066187
24510271802,13905,16976.917976406883
24510271900,20482,26892.154300107482
24510272003,5474,6977.644339507841
24510272004,3552,4683.59957845402
24510272005,2002,2759.4231724607057
24510272006,8164,11046.279066676123
24510272007,10956,15265.359391227767
24510280101,61376,79978.39821327169
24510280102,90360,107663.27195576903
24510280200,4304,5094.209775351825
24510280301,3300,3998.218383801831
24510280302,360,430.0411961182959
24510280401,30003,35454.423597396795
24510280402,6808,8187.866762230344
24510280403,18408,20604.634825869416
24510280404,22620,27485.526456988682
24510280500,305952,371765.5479468422
24510280600,68801,88692.85979231805
