origin,dest,job_totals,start_lat,start_lon,end_lat,end_lon,Date,Time,minutes
24510250102,24510250500,10,39.2773395,-76.6901916,39.2176239,-76.5823444,11/01/2022,08:00AM,67.23333333333333
24510250103,24510250500,16,39.2687004,-76.6776588,39.2176239,-76.5823444,11/01/2022,08:00AM,59.93333333333333
24510250203,24510250500,11,39.2451631,-76.6164269,39.2176239,-76.5823444,11/01/2022,08:00AM,27.316666666666666
24510250204,24510250500,1,39.2471578,-76.6271723,39.2176239,-76.5823444,11/01/2022,08:00AM,35.9
24510250205,24510250500,4,39.2506457,-76.6403025,39.2176239,-76.5823444,11/01/2022,08:00AM,35.88333333333333
24510250206,24510250500,5,39.2660587,-76.6622617,39.2176239,-76.5823444,11/01/2022,08:00AM,53.46666666666667
24510250207,24510250500,17,39.253797,-76.6279535,39.2176239,-76.5823444,11/01/2022,08:00AM,39.766666666666666
24510250301,24510250500,6,39.2623356,-76.6349462,39.2176239,-76.5823444,11/01/2022,08:00AM,39.65
24510250303,24510250500,14,39.268254,-76.6482592,39.2176239,-76.5823444,11/01/2022,08:00AM,63.733333333333334
24510250401,24510250500,14,39.2367295,-76.6066394,39.2176239,-76.5823444,11/01/2022,08:00AM,16.066666666666666
24510250402,24510250500,26,39.2307268,-76.6015251,39.2176239,-76.5823444,11/01/2022,08:00AM,21.7
24510250500,24510250500,67,39.2176239,-76.5823444,39.2176239,-76.5823444,11/01/2022,08:00AM,0
24510250600,24510250500,1,39.2368421,-76.574832,39.2176239,-76.5823444,11/01/2022,08:00AM,47.333333333333336
24510260101,24510250500,5,39.343888,-76.5353622,39.2176239,-76.5823444,11/01/2022,08:00AM,87.91666666666667
24510260102,24510250500,14,39.33497,-76.5404207,39.2176239,-76.5823444,11/01/2022,08:00AM,90.3
24510260201,24510250500,8,39.329586,-76.5500474,39.2176239,-76.5823444,11/01/2022,08:00AM,86.4
24510260202,24510250500,8,39.3252333,-76.5566614,39.2176239,-76.5823444,11/01/2022,08:00AM,86.03333333333333
24510260203,24510250500,5,39.3226431,-76.5436195,39.2176239,-76.5823444,11/01/2022,08:00AM,79.46666666666667
24510260301,24510250500,6,39.3221262,-76.5666573,39.2176239,-76.5823444,11/01/2022,08:00AM,79.65
24510260302,24510250500,19,39.3170679,-76.5644287,39.2176239,-76.5823444,11/01/2022,08:00AM,80.6
24510260303,24510250500,1,39.3125925,-76.5604701,39.2176239,-76.5823444,11/01/2022,08:00AM,79.48333333333333
24510260401,24510250500,14,39.3062321,-76.5527959,39.2176239,-76.5823444,11/01/2022,08:00AM,78.7
24510260402,24510250500,5,39.3168618,-76.541276,39.2176239,-76.5823444,11/01/2022,08:00AM,81.33333333333333
24510260403,24510250500,4,39.3148057,-76.5350451,39.2176239,-76.5823444,11/01/2022,08:00AM,81.35
24510260404,24510250500,1,39.3000662,-76.552863,39.2176239,-76.5823444,11/01/2022,08:00AM,70.75
24510260501,24510250500,10,39.288347,-76.5423935,39.2176239,-76.5823444,11/01/2022,08:00AM,80.33333333333333
24510260604,24510250500,3,39.2786758,-76.5388371,39.2176239,-76.5823444,11/01/2022,08:00AM,74.95
24510260605,24510250500,9,39.2583782,-76.5496645,39.2176239,-76.5823444,11/01/2022,08:00AM,98.65
24510260700,24510250500,2,39.2862814,-76.5586427,39.2176239,-76.5823444,11/01/2022,08:00AM,76.93333333333334
24510260800,24510250500,6,39.2901606,-76.5659569,39.2176239,-76.5823444,11/01/2022,08:00AM,71.33333333333333
24510260900,24510250500,1,39.2832964,-76.5656399,39.2176239,-76.5823444,11/01/2022,08:00AM,66.33333333333333
24510261000,24510250500,4,39.2935829,-76.5708757,39.2176239,-76.5823444,11/01/2022,08:00AM,69.28333333333333
24510261100,24510250500,2,39.2829568,-76.570055,39.2176239,-76.5823444,11/01/2022,08:00AM,63.03333333333333
24510270101,24510250500,5,39.3327937,-76.5684145,39.2176239,-76.5823444,11/01/2022,08:00AM,80.86666666666666
24510270102,24510250500,16,39.3384113,-76.5597082,39.2176239,-76.5823444,11/01/2022,08:00AM,83.9
24510270301,24510250500,4,39.3488223,-76.5722952,39.2176239,-76.5823444,11/01/2022,08:00AM,80.81666666666666
24510270302,24510250500,1,39.3448975,-76.5638561,39.2176239,-76.5823444,11/01/2022,08:00AM,80.58333333333333
24510270401,24510250500,7,39.3462013,-76.5467855,39.2176239,-76.5823444,11/01/2022,08:00AM,84.86666666666666
24510270402,24510250500,1,39.3512325,-76.5540354,39.2176239,-76.5823444,11/01/2022,08:00AM,83.08333333333333
24510270501,24510250500,4,39.3656275,-76.5361691,39.2176239,-76.5823444,11/01/2022,08:00AM,97.95
24510270502,24510250500,5,39.3570603,-76.5441945,39.2176239,-76.5823444,11/01/2022,08:00AM,93.63333333333334
24510270600,24510250500,4,39.3583436,-76.5660281,39.2176239,-76.5823444,11/01/2022,08:00AM,84.65
24510270701,24510250500,5,39.3699355,-76.5664561,39.2176239,-76.5823444,11/01/2022,08:00AM,84.35
24510270702,24510250500,8,39.3643635,-76.562741,39.2176239,-76.5823444,11/01/2022,08:00AM,84.3
24510270703,24510250500,4,39.3686909,-76.5542537,39.2176239,-76.5823444,11/01/2022,08:00AM,86.1
24510270801,24510250500,7,39.369193,-76.591257,39.2176239,-76.5823444,11/01/2022,08:00AM,87.13333333333334
24510270802,24510250500,5,39.3614244,-76.5928428,39.2176239,-76.5823444,11/01/2022,08:00AM,83.38333333333334
24510270803,24510250500,10,39.3642762,-76.580326,39.2176239,-76.5823444,11/01/2022,08:00AM,86.76666666666667
24510270805,24510250500,5,39.3596241,-76.6033509,39.2176239,-76.5823444,11/01/2022,08:00AM,84.38333333333334
24510270901,24510250500,2,39.34997,-76.594983,39.2176239,-76.5823444,11/01/2022,08:00AM,78.18333333333334
24510270902,24510250500,1,39.3509521,-76.5843196,39.2176239,-76.5823444,11/01/2022,08:00AM,81.36666666666666
24510270903,24510250500,2,39.3426876,-76.5900973,39.2176239,-76.5823444,11/01/2022,08:00AM,72.98333333333333
24510271001,24510250500,3,39.3430254,-76.6050586,39.2176239,-76.5823444,11/01/2022,08:00AM,76.71666666666667
24510271002,24510250500,4,39.3504128,-76.604392,39.2176239,-76.5823444,11/01/2022,08:00AM,80.21666666666667
24510271200,24510250500,5,39.3637054,-76.6203629,39.2176239,-76.5823444,11/01/2022,08:00AM,81.35
24510271300,24510250500,3,39.362828,-76.6395253,39.2176239,-76.5823444,11/01/2022,08:00AM,83.1
24510271501,24510250500,2,39.3642233,-76.661476,39.2176239,-76.5823444,11/01/2022,08:00AM,95.65
24510271503,24510250500,1,39.3534054,-76.6448877,39.2176239,-76.5823444,11/01/2022,08:00AM,90.0
24510271600,24510250500,6,39.3432051,-76.6655877,39.2176239,-76.5823444,11/01/2022,08:00AM,81.23333333333333
24510271700,24510250500,6,39.351553,-76.6693332,39.2176239,-76.5823444,11/01/2022,08:00AM,90.51666666666667
24510271801,24510250500,4,39.34673721019194,-76.68057889700162,39.2176239,-76.5823444,11/01/2022,08:00AM,83.38333333333334
24510271802,24510250500,3,39.3446843,-76.677069,39.2176239,-76.5823444,11/01/2022,08:00AM,87.4
24510271900,24510250500,3,39.3556338,-76.6821514,39.2176239,-76.5823444,11/01/2022,08:00AM,83.31666666666666
24510272003,24510250500,4,39.3633286,-76.6854724,39.2176239,-76.5823444,11/01/2022,08:00AM,97.63333333333334
24510272005,24510250500,1,39.3686872,-76.7010065,39.2176239,-76.5823444,11/01/2022,08:00AM,96.16666666666667
24510272007,24510250500,5,39.3636968,-76.7064881,39.2176239,-76.5823444,11/01/2022,08:00AM,86.35
24510280101,24510250500,5,39.3516279,-76.6998407,39.2176239,-76.5823444,11/01/2022,08:00AM,86.2
24510280102,24510250500,3,39.3411885,-76.7000831,39.2176239,-76.5823444,11/01/2022,08:00AM,79.5
24510280200,24510250500,3,39.3274111,-76.7016139,39.2176239,-76.5823444,11/01/2022,08:00AM,91.9
24510280301,24510250500,3,39.3106632,-76.7022121,39.2176239,-76.5823444,11/01/2022,08:00AM,94.0
24510280302,24510250500,5,39.3179241,-76.6935132,39.2176239,-76.5823444,11/01/2022,08:00AM,87.6
24510280401,24510250500,6,39.2970477,-76.7022192,39.2176239,-76.5823444,11/01/2022,08:00AM,75.2
24510280402,24510250500,4,39.2992263,-76.6903724,39.2176239,-76.5823444,11/01/2022,08:00AM,78.08333333333333
24510280403,24510250500,7,39.2859905,-76.7033384,39.2176239,-76.5823444,11/01/2022,08:00AM,77.3
24510280404,24510250500,10,39.2878046,-76.6917566,39.2176239,-76.5823444,11/01/2022,08:00AM,73.1
24510280500,24510250500,1,39.2951239,-76.6029382,39.2176239,-76.5823444,11/01/2022,08:00AM,57.483333333333334
24510280600,24510250500,5,39.2916116,-76.6329627,39.2176239,-76.5823444,11/01/2022,08:00AM,58.65
24510010100,24510250600,2,39.2786343,-76.5745793,39.2368421,-76.574832,11/01/2022,08:00AM,89.63333333333334
24510010200,24510250600,3,39.2880851,-76.5740101,39.2368421,-76.574832,11/01/2022,08:00AM,87.06666666666666
24510010300,24510250600,3,39.288365,-76.5802265,39.2368421,-76.574832,11/01/2022,08:00AM,84.78333333333333
24510010400,24510250600,2,39.2781675,-76.5795274,39.2368421,-76.574832,11/01/2022,08:00AM,89.71666666666667
24510020100,24510250600,2,39.2887712,-76.5887716,39.2368421,-76.574832,11/01/2022,08:00AM,79.15
24510020200,24510250600,2,39.2886357,-76.5920299,39.2368421,-76.574832,11/01/2022,08:00AM,79.15
24510030100,24510250600,4,39.2894076,-76.5965752,39.2368421,-76.574832,11/01/2022,08:00AM,76.4
24510030200,24510250600,1,39.2865363,-76.6022612,39.2368421,-76.574832,11/01/2022,08:00AM,72.88333333333334
24510040100,24510250600,4,39.2903959,-76.6149601,39.2368421,-76.574832,11/01/2022,08:00AM,62.766666666666666
24510040200,24510250600,1,39.2903223,-76.6250565,39.2368421,-76.574832,11/01/2022,08:00AM,75.0
24510060100,24510250600,2,39.2946533,-76.5751514,39.2368421,-76.574832,11/01/2022,08:00AM,87.36666666666666
24510060200,24510250600,2,39.2944298,-76.5806137,39.2368421,-76.574832,11/01/2022,08:00AM,84.88333333333334
24510060400,24510250600,1,39.2950986,-76.5909176,39.2368421,-76.574832,11/01/2022,08:00AM,82.21666666666667
24510070100,24510250600,11,39.2998323,-76.5754298,39.2368421,-76.574832,11/01/2022,08:00AM,86.11666666666666
24510070300,24510250600,1,39.2994991,-76.5859396,39.2368421,-76.574832,11/01/2022,08:00AM,82.53333333333333
24510080101,24510250600,4,39.322849,-76.579024,39.2368421,-76.574832,11/01/2022,08:00AM,98.75
24510080102,24510250600,5,39.3170456,-76.575892,39.2368421,-76.574832,11/01/2022,08:00AM,94.7
24510080301,24510250600,3,39.3057013,-76.5820327,39.2368421,-76.574832,11/01/2022,08:00AM,89.1
24510080302,24510250600,7,39.3059215,-76.576434,39.2368421,-76.574832,11/01/2022,08:00AM,89.9
24510080400,24510250600,4,39.3056714,-76.5861659,39.2368421,-76.574832,11/01/2022,08:00AM,89.18333333333334
24510080500,24510250600,4,39.3141597,-76.5938464,39.2368421,-76.574832,11/01/2022,08:00AM,91.15
24510080600,24510250600,8,39.3104188,-76.5934776,39.2368421,-76.574832,11/01/2022,08:00AM,93.26666666666667
24510080700,24510250600,3,39.3070324,-76.5932887,39.2368421,-76.574832,11/01/2022,08:00AM,91.7
24510080800,24510250600,1,39.3036982,-76.5930531,39.2368421,-76.574832,11/01/2022,08:00AM,88.73333333333333
24510090100,24510250600,5,39.3369651,-76.6036954,39.2368421,-76.574832,11/01/2022,08:00AM,96.9
24510090200,24510250600,6,39.3341698,-76.5855612,39.2368421,-76.574832,11/01/2022,08:00AM,105.4
24510090300,24510250600,5,39.3312288,-76.6023893,39.2368421,-76.574832,11/01/2022,08:00AM,94.45
24510090400,24510250600,3,39.3227817,-76.6064912,39.2368421,-76.574832,11/01/2022,08:00AM,89.23333333333333
24510090500,24510250600,2,39.3249389,-76.6012005,39.2368421,-76.574832,11/01/2022,08:00AM,91.3
24510090600,24510250600,9,39.3254965,-76.5902057,39.2368421,-76.574832,11/01/2022,08:00AM,94.43333333333334
24510090700,24510250600,6,39.3209223,-76.5956215,39.2368421,-76.574832,11/01/2022,08:00AM,89.16666666666667
24510090800,24510250600,7,39.3155244,-76.603691,39.2368421,-76.574832,11/01/2022,08:00AM,85.13333333333334
24510090900,24510250600,1,39.3084221,-76.6035994,39.2368421,-76.574832,11/01/2022,08:00AM,83.33333333333333
24510100100,24510250600,4,39.3032186,-76.6047442,39.2368421,-76.574832,11/01/2022,08:00AM,82.61666666666666
24510100200,24510250600,2,39.2998552,-76.6022617,39.2368421,-76.574832,11/01/2022,08:00AM,79.71666666666667
24510110200,24510250600,6,39.3014588,-76.6175056,39.2368421,-76.574832,11/01/2022,08:00AM,76.48333333333333
24510120100,24510250600,2,39.3365253,-76.6165092,39.2368421,-76.574832,11/01/2022,08:00AM,92.13333333333334
24510120201,24510250600,7,39.3279849,-76.6118803,39.2368421,-76.574832,11/01/2022,08:00AM,88.41666666666667
24510120300,24510250600,6,39.3199472,-76.6124858,39.2368421,-76.574832,11/01/2022,08:00AM,84.53333333333333
24510120400,24510250600,3,39.3138354,-76.612384,39.2368421,-76.574832,11/01/2022,08:00AM,81.3
24510120500,24510250600,1,39.3085848,-76.6140036,39.2368421,-76.574832,11/01/2022,08:00AM,77.23333333333333
24510120700,24510250600,2,39.3184095,-76.623529,39.2368421,-76.574832,11/01/2022,08:00AM,91.95
24510130100,24510250600,5,39.3152603,-76.6342242,39.2368421,-76.574832,11/01/2022,08:00AM,93.98333333333333
24510130200,24510250600,5,39.3123177,-76.6305781,39.2368421,-76.574832,11/01/2022,08:00AM,91.13333333333334
24510130300,24510250600,1,39.3123572,-76.6406686,39.2368421,-76.574832,11/01/2022,08:00AM,87.88333333333334
24510130600,24510250600,4,39.3264635,-76.6304217,39.2368421,-76.574832,11/01/2022,08:00AM,97.06666666666666
24510130803,24510250600,2,39.3402502,-76.6433643,39.2368421,-76.574832,11/01/2022,08:00AM,104.95
24510130804,24510250600,1,39.3312836,-76.6384027,39.2368421,-76.574832,11/01/2022,08:00AM,103.18333333333334
24510130805,24510250600,6,39.3521339,-76.6522287,39.2368421,-76.574832,11/01/2022,08:00AM,119.8
24510140100,24510250600,2,39.3077211,-76.6256874,39.2368421,-76.574832,11/01/2022,08:00AM,88.0
24510140200,24510250600,5,39.303753,-76.6321873,39.2368421,-76.574832,11/01/2022,08:00AM,84.15
24510140300,24510250600,2,39.3078099,-76.6361904,39.2368421,-76.574832,11/01/2022,08:00AM,85.98333333333333
24510150100,24510250600,1,39.3061672,-76.6417556,39.2368421,-76.574832,11/01/2022,08:00AM,87.36666666666666
24510150200,24510250600,1,39.3063661,-76.6480486,39.2368421,-76.574832,11/01/2022,08:00AM,86.63333333333334
24510150400,24510250600,4,39.3124588,-76.6527287,39.2368421,-76.574832,11/01/2022,08:00AM,86.85
24510150500,24510250600,7,39.3222425,-76.6601005,39.2368421,-76.574832,11/01/2022,08:00AM,98.68333333333334
24510150600,24510250600,4,39.3090802,-76.6687936,39.2368421,-76.574832,11/01/2022,08:00AM,78.45
24510150701,24510250600,4,39.3193301,-76.6678344,39.2368421,-76.574832,11/01/2022,08:00AM,96.8
24510150702,24510250600,3,39.3128159,-76.6678751,39.2368421,-76.574832,11/01/2022,08:00AM,85.65
24510150800,24510250600,5,39.3189672,-76.6778103,39.2368421,-76.574832,11/01/2022,08:00AM,92.41666666666667
24510150900,24510250600,5,39.3142207,-76.6842999,39.2368421,-76.574832,11/01/2022,08:00AM,93.78333333333333
24510151000,24510250600,9,39.3333561,-76.6843834,39.2368421,-76.574832,11/01/2022,08:00AM,96.46666666666667
24510151100,24510250600,6,39.3303769,-76.6723437,39.2368421,-76.574832,11/01/2022,08:00AM,96.28333333333333
24510151200,24510250600,5,39.3310485,-76.6598579,39.2368421,-76.574832,11/01/2022,08:00AM,97.85
24510151300,24510250600,7,39.3378526,-76.6661876,39.2368421,-76.574832,11/01/2022,08:00AM,98.28333333333333
24510160100,24510250600,1,39.2980892,-76.6363266,39.2368421,-76.574832,11/01/2022,08:00AM,83.76666666666667
24510160200,24510250600,3,39.298715,-76.6408488,39.2368421,-76.574832,11/01/2022,08:00AM,81.36666666666666
24510160300,24510250600,2,39.2985728,-76.6444023,39.2368421,-76.574832,11/01/2022,08:00AM,85.38333333333334
24510160400,24510250600,9,39.2980135,-76.6481402,39.2368421,-76.574832,11/01/2022,08:00AM,89.01666666666667
24510160500,24510250600,8,39.2994113,-76.655509,39.2368421,-76.574832,11/01/2022,08:00AM,85.6
24510160600,24510250600,4,39.2967497,-76.6640074,39.2368421,-76.574832,11/01/2022,08:00AM,75.55
24510160700,24510250600,8,39.3020563,-76.6686304,39.2368421,-76.574832,11/01/2022,08:00AM,80.5
24510160801,24510250600,5,39.298094,-76.6840558,39.2368421,-76.574832,11/01/2022,08:00AM,88.26666666666667
24510160802,24510250600,6,39.3002221,-76.6796308,39.2368421,-76.574832,11/01/2022,08:00AM,91.41666666666667
24510170300,24510250600,3,39.2974131,-76.6305876,39.2368421,-76.574832,11/01/2022,08:00AM,79.43333333333334
24510180300,24510250600,1,39.2873082,-76.6329977,39.2368421,-76.574832,11/01/2022,08:00AM,75.96666666666667
24510190100,24510250600,2,39.2912223,-76.6418544,39.2368421,-76.574832,11/01/2022,08:00AM,80.83333333333333
24510190200,24510250600,2,39.2851695,-76.6401802,39.2368421,-76.574832,11/01/2022,08:00AM,78.33333333333333
24510190300,24510250600,1,39.284217,-76.644491,39.2368421,-76.574832,11/01/2022,08:00AM,79.78333333333333
24510200100,24510250600,4,39.2909656,-76.6478189,39.2368421,-76.574832,11/01/2022,08:00AM,83.0
24510200200,24510250600,4,39.2908711,-76.6588488,39.2368421,-76.574832,11/01/2022,08:00AM,86.15
24510200300,24510250600,2,39.2839924,-76.6481864,39.2368421,-76.574832,11/01/2022,08:00AM,75.86666666666666
24510200400,24510250600,1,39.2856222,-76.6558429,39.2368421,-76.574832,11/01/2022,08:00AM,81.35
24510200500,24510250600,5,39.280538,-76.654003,39.2368421,-76.574832,11/01/2022,08:00AM,78.53333333333333
24510200600,24510250600,9,39.284012,-76.6637324,39.2368421,-76.574832,11/01/2022,08:00AM,83.53333333333333
24510200701,24510250600,7,39.2900137,-76.6807033,39.2368421,-76.574832,11/01/2022,08:00AM,89.03333333333333
24510200702,24510250600,3,39.2847467,-76.6755998,39.2368421,-76.574832,11/01/2022,08:00AM,73.83333333333333
24510200800,24510250600,3,39.2801762,-76.6793608,39.2368421,-76.574832,11/01/2022,08:00AM,79.9
24510210100,24510250600,5,39.2766193,-76.6265676,39.2368421,-76.574832,11/01/2022,08:00AM,72.18333333333334
24510210200,24510250600,3,39.2775819,-76.6395975,39.2368421,-76.574832,11/01/2022,08:00AM,69.05
24510220100,24510250600,5,39.2827739,-76.6139104,39.2368421,-76.574832,11/01/2022,08:00AM,59.2
24510230100,24510250600,4,39.2758115,-76.6170686,39.2368421,-76.574832,11/01/2022,08:00AM,62.15
24510230200,24510250600,3,39.2740126,-76.6134847,39.2368421,-76.574832,11/01/2022,08:00AM,57.266666666666666
24510230300,24510250600,6,39.2643329,-76.6193615,39.2368421,-76.574832,11/01/2022,08:00AM,58.75
24510240100,24510250600,27,39.2650952,-76.5874454,39.2368421,-76.574832,11/01/2022,08:00AM,77.13333333333334
24510240200,24510250600,2,39.2736267,-76.60028,39.2368421,-76.574832,11/01/2022,08:00AM,63.11666666666667
24510240300,24510250600,6,39.2758588,-76.6105163,39.2368421,-76.574832,11/01/2022,08:00AM,58.7
24510240400,24510250600,12,39.2647359,-76.5991303,39.2368421,-76.574832,11/01/2022,08:00AM,72.25
24510250101,24510250600,8,39.2771141,-76.7003721,39.2368421,-76.574832,11/01/2022,08:00AM,88.88333333333334
24510250102,24510250600,9,39.2773395,-76.6901916,39.2368421,-76.574832,11/01/2022,08:00AM,82.21666666666667
24510250103,24510250600,6,39.2687004,-76.6776588,39.2368421,-76.574832,11/01/2022,08:00AM,70.11666666666666
24510250203,24510250600,10,39.2451631,-76.6164269,39.2368421,-76.574832,11/01/2022,08:00AM,53.78333333333333
24510250204,24510250600,3,39.2471578,-76.6271723,39.2368421,-76.574832,11/01/2022,08:00AM,58.333333333333336
24510250205,24510250600,6,39.2506457,-76.6403025,39.2368421,-76.574832,11/01/2022,08:00AM,50.75
24510250206,24510250600,3,39.2660587,-76.6622617,39.2368421,-76.574832,11/01/2022,08:00AM,63.65
24510250207,24510250600,4,39.253797,-76.6279535,39.2368421,-76.574832,11/01/2022,08:00AM,62.2
24510250301,24510250600,1,39.2623356,-76.6349462,39.2368421,-76.574832,11/01/2022,08:00AM,62.083333333333336
24510250303,24510250600,3,39.268254,-76.6482592,39.2368421,-76.574832,11/01/2022,08:00AM,69.91666666666667
24510250401,24510250600,12,39.2367295,-76.6066394,39.2368421,-76.574832,11/01/2022,08:00AM,41.38333333333333
24510250402,24510250600,12,39.2307268,-76.6015251,39.2368421,-76.574832,11/01/2022,08:00AM,44.016666666666666
24510250500,24510250600,15,39.2176239,-76.5823444,39.2368421,-76.574832,11/01/2022,08:00AM,45.61666666666667
24510250600,24510250600,2,39.2368421,-76.574832,39.2368421,-76.574832,11/01/2022,08:00AM,0
24510260101,24510250600,18,39.343888,-76.5353622,39.2368421,-76.574832,11/01/2022,08:00AM,109.66666666666667
24510260102,24510250600,14,39.33497,-76.5404207,39.2368421,-76.574832,11/01/2022,08:00AM,112.05
24510260201,24510250600,11,39.329586,-76.5500474,39.2368421,-76.574832,11/01/2022,08:00AM,107.03333333333333
24510260202,24510250600,14,39.3252333,-76.5566614,39.2368421,-76.574832,11/01/2022,08:00AM,107.78333333333333
24510260203,24510250600,7,39.3226431,-76.5436195,39.2368421,-76.574832,11/01/2022,08:00AM,101.21666666666667
24510260301,24510250600,6,39.3221262,-76.5666573,39.2368421,-76.574832,11/01/2022,08:00AM,100.4
24510260302,24510250600,15,39.3170679,-76.5644287,39.2368421,-76.574832,11/01/2022,08:00AM,102.35
24510260303,24510250600,5,39.3125925,-76.5604701,39.2368421,-76.574832,11/01/2022,08:00AM,100.03333333333333
24510260401,24510250600,5,39.3062321,-76.5527959,39.2368421,-76.574832,11/01/2022,08:00AM,98.45
24510260402,24510250600,3,39.3168618,-76.541276,39.2368421,-76.574832,11/01/2022,08:00AM,103.08333333333333
24510260403,24510250600,6,39.3148057,-76.5350451,39.2368421,-76.574832,11/01/2022,08:00AM,103.1
24510260501,24510250600,12,39.288347,-76.5423935,39.2368421,-76.574832,11/01/2022,08:00AM,102.08333333333333
24510260605,24510250600,10,39.2583782,-76.5496645,39.2368421,-76.574832,11/01/2022,08:00AM,120.4
24510260700,24510250600,1,39.2862814,-76.5586427,39.2368421,-76.574832,11/01/2022,08:00AM,98.68333333333334
24510260800,24510250600,1,39.2901606,-76.5659569,39.2368421,-76.574832,11/01/2022,08:00AM,93.08333333333333
24510260900,24510250600,2,39.2832964,-76.5656399,39.2368421,-76.574832,11/01/2022,08:00AM,88.08333333333333
24510261000,24510250600,3,39.2935829,-76.5708757,39.2368421,-76.574832,11/01/2022,08:00AM,91.03333333333333
24510261100,24510250600,10,39.2829568,-76.570055,39.2368421,-76.574832,11/01/2022,08:00AM,84.78333333333333
24510270101,24510250600,4,39.3327937,-76.5684145,39.2368421,-76.574832,11/01/2022,08:00AM,102.95
24510270102,24510250600,14,39.3384113,-76.5597082,39.2368421,-76.574832,11/01/2022,08:00AM,104.53333333333333
24510270200,24510250600,1,39.3406569,-76.5744298,39.2368421,-76.574832,11/01/2022,08:00AM,94.88333333333334
24510270301,24510250600,12,39.3488223,-76.5722952,39.2368421,-76.574832,11/01/2022,08:00AM,102.56666666666666
24510270302,24510250600,4,39.3448975,-76.5638561,39.2368421,-76.574832,11/01/2022,08:00AM,98.71666666666667
24510270401,24510250600,11,39.3462013,-76.5467855,39.2368421,-76.574832,11/01/2022,08:00AM,106.61666666666666
24510270402,24510250600,9,39.3512325,-76.5540354,39.2368421,-76.574832,11/01/2022,08:00AM,104.83333333333333
24510270501,24510250600,8,39.3656275,-76.5361691,39.2368421,-76.574832,11/01/2022,08:00AM,119.7
24510270502,24510250600,3,39.3570603,-76.5441945,39.2368421,-76.574832,11/01/2022,08:00AM,115.38333333333334
24510270600,24510250600,3,39.3583436,-76.5660281,39.2368421,-76.574832,11/01/2022,08:00AM,106.4
24510270702,24510250600,3,39.3643635,-76.562741,39.2368421,-76.574832,11/01/2022,08:00AM,106.05
24510270703,24510250600,6,39.3686909,-76.5542537,39.2368421,-76.574832,11/01/2022,08:00AM,107.85
24510270801,24510250600,2,39.369193,-76.591257,39.2368421,-76.574832,11/01/2022,08:00AM,108.88333333333334
24510270802,24510250600,7,39.3614244,-76.5928428,39.2368421,-76.574832,11/01/2022,08:00AM,105.13333333333334
24510270803,24510250600,14,39.3642762,-76.580326,39.2368421,-76.574832,11/01/2022,08:00AM,108.51666666666667
24510270804,24510250600,2,39.3686599,-76.6045879,39.2368421,-76.574832,11/01/2022,08:00AM,107.46666666666667
24510270805,24510250600,15,39.3596241,-76.6033509,39.2368421,-76.574832,11/01/2022,08:00AM,106.13333333333334
24510270901,24510250600,4,39.34997,-76.594983,39.2368421,-76.574832,11/01/2022,08:00AM,99.93333333333334
24510270902,24510250600,17,39.3509521,-76.5843196,39.2368421,-76.574832,11/01/2022,08:00AM,103.11666666666666
24510270903,24510250600,1,39.3426876,-76.5900973,39.2368421,-76.574832,11/01/2022,08:00AM,94.73333333333333
24510271001,24510250600,5,39.3430254,-76.6050586,39.2368421,-76.574832,11/01/2022,08:00AM,98.46666666666667
24510271002,24510250600,3,39.3504128,-76.604392,39.2368421,-76.574832,11/01/2022,08:00AM,101.96666666666667
24510271200,24510250600,2,39.3637054,-76.6203629,39.2368421,-76.574832,11/01/2022,08:00AM,103.1
24510271400,24510250600,1,39.3468547,-76.6336391,39.2368421,-76.574832,11/01/2022,08:00AM,100.7
24510271503,24510250600,1,39.3534054,-76.6448877,39.2368421,-76.574832,11/01/2022,08:00AM,111.75
24510271600,24510250600,9,39.3432051,-76.6655877,39.2368421,-76.574832,11/01/2022,08:00AM,102.98333333333333
24510271700,24510250600,13,39.351553,-76.6693332,39.2368421,-76.574832,11/01/2022,08:00AM,112.26666666666667
24510271801,24510250600,3,39.34673721019194,-76.68057889700162,39.2368421,-76.574832,11/01/2022,08:00AM,105.13333333333334
24510271802,24510250600,3,39.3446843,-76.677069,39.2368421,-76.574832,11/01/2022,08:00AM,109.15
24510271900,24510250600,5,39.3556338,-76.6821514,39.2368421,-76.574832,11/01/2022,08:00AM,101.51666666666667
24510272003,24510250600,4,39.3633286,-76.6854724,39.2368421,-76.574832,11/01/2022,08:00AM,119.38333333333334
24510272004,24510250600,2,39.368612,-76.6890444,39.2368421,-76.574832,11/01/2022,08:00AM,121.06666666666666
24510272005,24510250600,1,39.3686872,-76.7010065,39.2368421,-76.574832,11/01/2022,08:00AM,115.16666666666667
24510272006,24510250600,5,39.3566463,-76.6965328,39.2368421,-76.574832,11/01/2022,08:00AM,106.85
24510272007,24510250600,5,39.3636968,-76.7064881,39.2368421,-76.574832,11/01/2022,08:00AM,108.1
24510280101,24510250600,2,39.3516279,-76.6998407,39.2368421,-76.574832,11/01/2022,08:00AM,107.95
24510280102,24510250600,5,39.3411885,-76.7000831,39.2368421,-76.574832,11/01/2022,08:00AM,99.25
24510280200,24510250600,13,39.3274111,-76.7016139,39.2368421,-76.574832,11/01/2022,08:00AM,113.65
24510280301,24510250600,3,39.3106632,-76.7022121,39.2368421,-76.574832,11/01/2022,08:00AM,104.18333333333334
