origin,dest,transit_time_current,transit_time_with_red_line
24510120700,24510110200,70.3672656,72.96894003
24510120700,24510120100,73.26108262,72.7073046
24510120700,24510120201,26.29285621,26.97711584
24510120700,24510120202,20.56401711,20.56401711
24510120700,24510120300,14.96601557,14.96601557
24510120700,24510120400,15.59421777,15.59421777
24510120700,24510120500,22.20667028,22.18038628
24510120700,24510120600,15.33577498,13.35681486
24510120700,24510120700,0.0,0.0
24510120700,24510130100,20.52050566,17.79237239
24510120700,24510130200,18.14994624,17.81783098
24510120700,24510130300,24.70570779,24.70570779
24510120700,24510130400,31.59455359,29.1620392
24510120700,24510130600,17.52175423,17.02074285
24510120700,24510130700,32.02824232,32.02824232
24510120700,24510130803,49.62027833,49.62027833
24510120700,24510130804,35.36549478,34.864483410000005
24510120700,24510130805,73.30963248,73.30963248
24510120700,24510130806,73.799987,73.799987
24510120700,24510140100,38.82211657,38.48491672
24510120700,24510140200,33.45269984,33.34187215
24510120700,24510140300,46.27953467,46.279534663999996
24510120700,24510150100,36.9230246,36.9230246
24510120700,24510150200,39.79297648,39.79297648
24510120700,24510150300,47.5029871,45.07047271
24510120700,24510150400,37.63995308,35.20743869
24510120700,24510150500,47.05399018,44.80101335
24510120700,24510150600,57.22397812,57.21713156
24510120700,24510150701,64.00054067,61.580928279999995
24510120700,24510150702,62.67964227,59.97074043
24510120700,24510150800,73.97042406,71.55081167
24510120700,24510150900,75.67304689,73.1943462
24510120700,24510151000,136.2385104,134.1058596
24510120700,24510151100,88.6266342,86.20702181
24510120700,24510151200,55.17473672,53.51028898
24510120700,24510151300,69.88797292,69.88797292
24510120700,24510160100,48.78581734,47.19218884
24510120700,24510160200,44.098483,44.098483
24510120700,24510160300,47.63101116,47.63101116
24510120700,24510160400,51.1086127,51.1086127
24510120700,24510160500,58.55575881,58.555758808
24510120700,24510160600,75.09799023,62.543341610000006
24510120700,24510160700,75.4914607,73.39230393000001
24510120700,24510160801,100.6467213,70.74631651
24510120700,24510160802,111.0736408,68.93805183
24510120700,24510170100,38.72933773,37.10928812
24510120700,24510170200,35.28784755,33.69421905
24510120700,24510170300,43.70347346,42.10984497
24510120700,24510180300,59.69150245,59.44931163
24510120700,24510190100,57.79826778,56.602405198999996
24510120700,24510190200,77.22471175,65.47745517
24510120700,24510190300,71.71592399,66.25882507
24510120700,24510200100,62.10862624,62.10862624
24510120700,24510200200,76.70823031,65.60538586000001
24510120700,24510200300,85.33652933,74.939320066
24510120700,24510200400,87.15791337,69.36946879000001
24510120700,24510200500,81.24247121,80.74674838
24510120700,24510200600,88.47858301,86.55357368
24510120700,24510200701,93.38392814,76.94263684
24510120700,24510200702,105.2928467,74.22135169
24510120700,24510200800,109.4620835,95.93945178000001
24510120700,24510210100,70.30430134,67.90893789
24510120700,24510210200,78.13216624,77.49387991
24510120700,24510220100,73.49028319,56.51673287
24510120700,24510230100,70.71980632,70.71980632
24510120700,24510230200,86.400687,86.38880735000001
24510120700,24510230300,78.11024938,78.11024938
24510120700,24510240100,90.42727379,90.41539413999999
24510120700,24510240200,78.12148008,78.10960043
24510120700,24510240300,67.82529878,67.81341913
24510120700,24510240400,81.57941199,81.56753233
24510120700,24510250101,140.4421308,111.31863292000001
24510120700,24510250102,129.5707343,102.21852611000001
24510120700,24510250103,115.948227,113.39282872000001
24510120700,24510250203,125.8703331,122.18165108999999
24510120700,24510250204,122.8687246,119.1800426
24510120700,24510250205,109.4837582,107.15662148
24510120700,24510250206,148.6534387,145.81773563000002
24510120700,24510250207,110.1003325,106.4116505
24510120700,24510250301,91.81769118,89.49055446
24510120700,24510250303,93.31938921,92.64801369
24510120700,24510250401,216.9861407,214.5985089
24510120700,24510250402,231.2447671,229.86742282
24510120700,24510250500,238.1147846,235.72715281
24510120700,24510250600,268.7938609,266.3687303
24510120700,24510260101,136.8129868,136.78767483
24510120700,24510260102,122.8703737,122.84506162999999
24510120700,24510260201,89.30966829,89.30966829
24510120700,24510260202,84.8174134,84.817413398
24510120700,24510260203,98.30458558,98.30458558
24510120700,24510260301,76.60404357,76.60404357
24510120700,24510260302,74.56694626,74.56694626
24510120700,24510260303,81.16234709,81.16234709
24510120700,24510260401,91.52025726,91.52025726
24510120700,24510260402,99.77038373,99.77038373
24510120700,24510260403,111.9716978,111.75264365000001
24510120700,24510260404,113.2473911,90.1037377
24510120700,24510260501,129.4573042,80.71406617000001
24510120700,24510260604,136.3838863,94.5495158
24510120700,24510260605,137.6922607,114.66362129000001
24510120700,24510260700,112.3382872,65.97928041
24510120700,24510260800,123.6241436,69.40768439
24510120700,24510260900,106.718715,68.81233508
24510120700,24510261000,91.87988896,86.53371909
24510120700,24510261100,100.5419858,73.28041161
24510120700,24510270101,88.83584387,90.28899056
24510120700,24510270102,96.16843663,97.59781391
24510120700,24510270200,81.10642948,82.47699745
24510120700,24510270301,93.80817591,95.2375532
24510120700,24510270302,90.35930595,91.78868323
24510120700,24510270401,102.9894319,104.21675065
24510120700,24510270402,103.6649762,105.00794567999999
24510120700,24510270501,130.6962417,132.03921119
24510120700,24510270502,124.065792,124.92988751
24510120700,24510270600,101.8510004,99.88550547
24510120700,24510270701,116.6246072,114.659112309
24510120700,24510270702,112.5370588,110.57156389
24510120700,24510270703,131.8134498,131.8134498
24510120700,24510270801,98.62007413,98.62007413
24510120700,24510270802,85.47344438,85.47344437999999
24510120700,24510270803,98.66946335,96.27528081999999
24510120700,24510270804,103.6200042,103.6200042
24510120700,24510270805,79.28977402,79.57377222
24510120700,24510270901,74.29073226,74.57473047
24510120700,24510270902,81.95203556,79.55785302
24510120700,24510270903,63.66531381,62.04536733
24510120700,24510271001,52.88954069,52.88954069
24510120700,24510271002,66.87495344,67.15895165
24510120700,24510271101,63.25142401,63.53542221000001
24510120700,24510271102,37.75453176,38.19481497
24510120700,24510271200,73.46604736,73.46604736
24510120700,24510271300,67.90399103,67.77796631
24510120700,24510271400,47.74851618,47.35773486
24510120700,24510271501,94.85651333,94.35550196
24510120700,24510271503,73.59229629,73.59229629
24510120700,24510271600,76.42908136,74.73950905
24510120700,24510271700,93.47928552,92.05098206
24510120700,24510271801,97.49925098,95.80967867
24510120700,24510271802,90.63290835,90.63290835
24510120700,24510271900,100.9671507,99.27757840999999
24510120700,24510272003,125.399344,125.08709071
24510120700,24510272004,135.2596032,132.34413254999998
24510120700,24510272005,130.794156,129.10458368
24510120700,24510272006,117.0293814,115.33980908999999
24510120700,24510272007,126.8440772,125.1545049
24510120700,24510280101,117.6111258,117.6111258
24510120700,24510280102,105.4524924,105.71911462
24510120700,24510280200,107.3695492,105.38901403
24510120700,24510280301,92.26890337,89.79020268
24510120700,24510280302,92.34695177,90.21430099
24510120700,24510280401,144.8104665,76.54657207000001
24510120700,24510280402,106.3134853,75.56598526
24510120700,24510280403,128.1489015,102.21787409000001
24510120700,24510280404,110.5571465,74.28538583000001
24510120700,24510280500,52.75314344,48.36436228
24510120700,24510280600,52.993679775000004,51.70707633
24510130100,24510010100,99.48212177,54.51829128
24510130100,24510010200,123.4118373,67.53812958
24510130100,24510010300,89.50718457,62.45718744
24510130100,24510010400,95.28360412,65.45545508000001
24510130100,24510010500,82.35123364,58.96180201599999
24510130100,24510020100,78.56609334,56.75396743
24510130100,24510020200,76.54120022,53.151768589999996
24510130100,24510020300,76.29153508,51.512618169999996
24510130100,24510030100,70.11501468,50.07606713
24510130100,24510030200,65.5945868,48.21579465
24510130100,24510040100,46.73249241,45.657749759999994
24510130100,24510040200,47.17513833,42.38060187
24510130100,24510060100,84.39771498,77.98620284
24510130100,24510060200,80.32636664,73.91485451
24510130100,24510060300,75.22385463,66.86504439
24510130100,24510060400,68.1142146,64.40084963
24510130100,24510070100,81.4871611,79.68005553
24510130100,24510070200,78.5059108,73.77127173
24510130100,24510070300,72.01245643,71.48150953999999
24510130100,24510070400,62.81704527,62.29548319
24510130100,24510080101,77.20774148,77.04891875000001
24510130100,24510080102,65.8164094,64.9282576
24510130100,24510080200,63.24705583,63.0300949
24510130100,24510080301,70.1285312,68.04347732
24510130100,24510080302,77.11136527,75.026311389
24510130100,24510080400,65.70214402,63.61709014
24510130100,24510080500,56.34732717,56.13036624
24510130100,24510080600,55.59790594,55.77202369
24510130100,24510080700,56.33899097,56.33899097
24510130100,24510080800,56.90166537,56.8799929
24510130100,24510090100,80.00258787,77.28488097
24510130100,24510090200,71.03385208,70.87502935
24510130100,24510090300,68.55768113,67.66409316
24510130100,24510090400,38.35918115,38.21970069
24510130100,24510090500,48.4064368,48.26695634
24510130100,24510090600,67.51471826,67.51471826
24510130100,24510090700,56.35104538,56.19738187
24510130100,24510090800,44.40980115,44.19284022
24510130100,24510090900,49.8834123,49.8834123
24510130100,24510100100,48.65028649,48.65028649
24510130100,24510100200,52.04954264,52.049542638999995
24510130100,24510100300,43.3461369,43.3461369
24510130100,24510110100,38.37896974,38.37896974
24510130100,24510110200,72.35465211,71.61334609
24510130100,24510120100,86.13859038,85.2450024
24510130100,24510120201,39.17036397,39.1274606
24510130100,24510120202,33.44152487,33.72477089
24510130100,24510120300,27.84352333,27.84352333
24510130100,24510120400,33.38659016,33.38659016
24510130100,24510120500,32.87812953,32.87812953
24510130100,24510120600,28.21328273,28.21328273
24510130100,24510120700,17.79237239,17.79237239
24510130100,24510130100,0.0,0.0
24510130100,24510130200,13.23765718,13.23765718
24510130100,24510130300,7.167067195,7.167067195
24510130100,24510130400,16.39354316,16.39354316
24510130100,24510130600,30.39926199,27.57064178
24510130100,24510130700,44.90575008,42.65350312
24510130100,24510130803,52.12923669,51.90500168
24510130100,24510130804,37.87445314,37.58373201
24510130100,24510130805,69.87797784,69.87797784
24510130100,24510130806,74.92323762,74.92323762
24510130100,24510140100,26.77030613,26.62485393
24510130100,24510140200,20.63357162,20.63357162
24510130100,24510140300,28.74089407,28.74089407
24510130100,24510150100,19.38438401,19.38438401
24510130100,24510150200,22.25433589,22.254335885
24510130100,24510150300,32.30197667,32.30197667
24510130100,24510150400,22.43894264,22.43894264
24510130100,24510150500,31.85297974,31.85297974
24510130100,24510150600,39.68533752,39.67849096
24510130100,24510150701,48.79953023,48.79953023
24510130100,24510150702,47.47863183,47.202244390000004
24510130100,24510150800,58.76941362,58.76941362
24510130100,24510150900,60.65532205,60.42585016
24510130100,24510151000,121.0374999,121.0374999
24510130100,24510151100,73.42562376,73.43852577
24510130100,24510151200,39.97372628,39.97372628
24510130100,24510151300,54.68696249,54.68696249
24510130100,24510160100,38.89734741,38.70950455
24510130100,24510160200,26.5598424,26.5598424
24510130100,24510160300,30.09237056,30.09237056
24510130100,24510160400,33.56997211,33.569972115
24510130100,24510160500,41.01711822,41.017118214999996
24510130100,24510160600,57.55934964,45.00470101
24510130100,24510160700,57.9528201,55.853663329999996
24510130100,24510160801,83.10808074,53.20767591
24510130100,24510160802,93.53500025,51.39941123
24510130100,24510170100,34.21994078,32.84635051
24510130100,24510170200,24.56447591,25.21153477
24510130100,24510170300,33.81500354,33.81500354
24510130100,24510180300,55.18210551,44.524635169999996
24510130100,24510190100,52.36406634,40.84398701
24510130100,24510190200,54.22897223,47.93881457
24510130100,24510190300,48.72018447,48.72018447
24510130100,24510200100,44.56998565,44.569985645
24510130100,24510200200,59.16958971,48.06674526
24510130100,24510200300,62.34078981,57.400679466
24510130100,24510200400,64.16217384,51.83082819
24510130100,24510200500,63.70383062,63.20810778
24510130100,24510200600,70.93994242,69.01493307999999
24510130100,24510200701,75.84528754,59.40399624
24510130100,24510200702,87.75420614,56.68271109
24510130100,24510200800,91.92344294,78.40081118
24510130100,24510210100,65.79490439,63.646000279999996
24510130100,24510210200,69.10406062,63.74487758
24510130100,24510220100,75.47766971,48.24155235
24510130100,24510230100,72.70719283,72.70719283
24510130100,24510230200,88.38807351,87.30145121
24510130100,24510230300,80.09763589,79.36270429
24510130100,24510240100,92.4146603,91.32803799999999
24510130100,24510240200,80.10886659,79.02224429
24510130100,24510240300,69.81268529,68.72606299
24510130100,24510240400,83.5667985,82.48017619
24510130100,24510250101,122.9034903,93.77999232
24510130100,24510250102,112.0320937,84.67988551
24510130100,24510250103,98.40958636,95.85418812
24510130100,24510250203,123.9811966,117.91871348999999
24510130100,24510250204,120.9795881,114.917105
24510130100,24510250205,104.9743613,102.89368386999999
24510130100,24510250206,131.1147981,128.27909503
24510130100,24510250207,108.211196,102.14871289999999
24510130100,24510250301,87.30829423,85.22761685
24510130100,24510250303,79.98198778,78.89901136
24510130100,24510250401,215.0970041,210.3355713
24510130100,24510250402,229.3556306,225.60448521
24510130100,24510250500,236.2256481,231.46421521
24510130100,24510250600,266.9047244,262.1057927
24510130100,24510260101,149.0751617,148.91154088
24510130100,24510260102,135.1325485,134.96892767999998
24510130100,24510260201,100.2647615,100.04780053
24510130100,24510260202,95.77250656,95.453941128
24510130100,24510260203,110.5667604,110.5667604
24510130100,24510260301,87.55913674,87.2405713
24510130100,24510260302,86.82912109,86.24009123
24510130100,24510260303,93.42452193,93.42452193
24510130100,24510260401,103.7824321,104.11239994
24510130100,24510260402,112.0325586,112.0325586
24510130100,24510260403,124.2338727,110.92938308
24510130100,24510260404,115.6174633,81.82855717999999
24510130100,24510260501,131.4446908,63.175425569999994
24510130100,24510260604,138.3712728,86.27433528
24510130100,24510260605,139.6796472,106.38844077
24510130100,24510260700,114.3256737,57.704099889999995
24510130100,24510260800,125.6115301,61.13250387
24510130100,24510260900,108.7061015,60.53715456
24510130100,24510261000,94.24996113,78.25853857
24510130100,24510261100,102.5293723,65.00523109
24510130100,24510270101,103.9768025,102.8266884
24510130100,24510270102,111.3093953,110.1355117
24510130100,24510270200,96.24738815,95.01469526
24510130100,24510270301,108.9491346,107.775251
24510130100,24510270302,105.5002646,104.326381
24510130100,24510270401,118.1303906,114.58441938
24510130100,24510270402,118.8059349,117.5456435
24510130100,24510270501,145.8372004,144.576909
24510130100,24510270502,139.2067507,137.4675853
24510130100,24510270600,114.7285081,112.76301322
24510130100,24510270701,129.502115,127.536620059
24510130100,24510270702,125.4145665,123.44907164
24510130100,24510270703,146.9544085,146.9544085
24510130100,24510270801,111.4975819,111.49758188999999
24510130100,24510270802,98.35095214,98.35095213
24510130100,24510270803,111.5469711,109.15278856999998
24510130100,24510270804,116.497512,116.0543472
24510130100,24510270805,92.16728177,91.72411697999999
24510130100,24510270901,87.16824002,86.72507523
24510130100,24510270902,94.82954331,92.43536076999999
24510130100,24510270903,76.54282157,74.1957121
24510130100,24510271001,65.76704844,65.76704844
24510130100,24510271002,79.7524612,79.30929641
24510130100,24510271101,76.12893177,75.68576697
24510130100,24510271102,50.63203952,50.34515973
24510130100,24510271200,86.34355512,87.01799908
24510130100,24510271300,80.78149878,75.67536861
24510130100,24510271400,60.62602394,55.25513716
24510130100,24510271501,97.36547169,97.36547169
24510130100,24510271503,76.10125465,76.10125465
24510130100,24510271600,61.22807092,61.22807092
24510130100,24510271700,79.98075186,78.53954393000001
24510130100,24510271801,82.29824055,82.29824054
24510130100,24510271802,75.43189792,75.43189792
24510130100,24510271900,85.76614028,85.76614028
24510130100,24510272003,111.9008104,111.57565258
24510130100,24510272004,121.7610695,118.83269442
24510130100,24510272005,115.5931455,115.5931455
24510130100,24510272006,101.828371,101.82837096
24510130100,24510272007,111.6430668,111.64306679
24510130100,24510280101,102.4101153,102.4101153
24510130100,24510280102,90.25148199,90.8509354
24510130100,24510280200,92.16853873,92.16853873
24510130100,24510280301,77.25117853,77.02170663999999
24510130100,24510280302,77.14594134,77.14594134
24510130100,24510280401,127.2718259,59.00793147
24510130100,24510280402,88.77484466,58.02734466
24510130100,24510280403,110.6102609,84.67923349
24510130100,24510280404,93.01850588,56.74674523
24510130100,24510280500,56.77416948,56.05081081
24510130100,24510280600,48.484282835,41.12668196999999
24510130200,24510010100,90.77726391,56.07600044
24510130200,24510010200,114.7069795,69.09583874
24510130200,24510010300,80.8023267,64.0148966
24510130200,24510010400,86.57874625,67.01316424000001
24510130200,24510010500,72.49719924,60.519511175999995
24510130200,24510020100,69.44123343,58.311676590000005
24510130200,24510020200,66.68716581,54.70947775
24510130200,24510020300,67.58667721,53.07032733
24510130200,24510030100,60.82142101,51.63377629
24510130200,24510030200,56.88972893,49.77350381
24510130200,24510040100,38.02763454,38.02763454
24510130200,24510040200,42.61358119,40.5042437
24510130200,24510060100,75.27285506,74.60733093
24510130200,24510060200,71.20150673,70.53598260000001
24510130200,24510060300,66.09899472,65.42256208
24510130200,24510060400,58.94379276,58.245051290000006
24510130200,24510070100,69.91657237,69.31607471
24510130200,24510070200,64.02862859,63.40729091
24510130200,24510070300,58.81205246,58.74437702
24510130200,24510070400,49.6166413,49.6166413
24510130200,24510080101,67.68589842,67.68589842
24510130200,24510080102,52.61600543,53.58340972
24510130200,24510080200,50.04665185,49.79243772
24510130200,24510080301,56.92812723,54.80582014
24510130200,24510080302,63.91096129,61.788654209
24510130200,24510080400,52.50174005,50.37943296
24510130200,24510080500,43.14692319,42.89270906
24510130200,24510080600,42.39750197,42.53436651
24510130200,24510080700,43.13858699,43.13858699
24510130200,24510080800,43.7012614,43.64233572
24510130200,24510090100,76.31684944,74.99620631
24510130200,24510090200,67.34811364,67.09389951
24510130200,24510090300,64.87194269,64.22529937
24510130200,24510090400,38.38463973,38.38463973
24510130200,24510090500,45.77648564,45.77648564
24510130200,24510090600,56.29970627,56.95662694
24510130200,24510090700,56.37650397,56.37650397
24510130200,24510090800,31.20939717,30.95518304
24510130200,24510090900,36.68300833,36.68300833
24510130200,24510100100,35.45181875,35.45181875
24510130200,24510100200,42.26076314,41.685561819
24510130200,24510100300,33.5573574,32.98215608
24510130200,24510110100,27.62204485,27.62122929
24510130200,24510110200,63.64979424,62.70365439
24510130200,24510120100,82.45285194,81.80620861
24510130200,24510120201,39.19582255,39.19582255
24510130200,24510120202,33.46698346,33.46698346
24510130200,24510120300,27.86898192,27.86898192
24510130200,24510120400,22.5755721,22.11760669
24510130200,24510120500,19.67772556,19.64136162
24510130200,24510120600,25.51269282,25.09403213
24510130200,24510120700,17.81783098,17.81783098
24510130200,24510130100,13.52477951,13.23765718
24510130200,24510130200,0.0,0.0
24510130200,24510130300,15.13131119,15.13131119
24510130200,24510130400,26.49332447,27.51751693
24510130200,24510130600,30.42472057,30.25582446
24510130200,24510130700,44.93120867,44.93120867
24510130200,24510130803,59.02586948,59.02586948
24510130200,24510130804,44.77108593,43.38587171
24510130200,24510130805,80.34451387,80.34451387
24510130200,24510130806,83.20557815,83.20557815
24510130200,24510140100,24.02268769,24.02268769
24510130200,24510140200,18.65327096,18.65327096
24510130200,24510140300,32.73711917,32.737119164
24510130200,24510150100,23.3806091,23.3806091
24510130200,24510150200,27.71813263,29.92945259
24510130200,24510150300,39.13670772,39.13670772
24510130200,24510150400,29.2736737,29.4961815
24510130200,24510150500,40.71734721,43.10485777
24510130200,24510150600,45.14913426,45.14913426
24510130200,24510150701,57.08149886,58.533557955999996
24510130200,24510150702,54.00650503,54.006505026
24510130200,24510150800,67.05138225,66.53616185999999
24510130200,24510150900,66.11911879,66.11911879
24510130200,24510151000,129.9018674,129.9018674
24510130200,24510151100,81.70759239,81.192372
24510130200,24510151200,50.44026231,51.814133399999996
24510130200,24510151300,65.15349852,67.46660337
24510130200,24510160100,36.08214503,36.08214503
24510130200,24510160200,30.5560675,30.5560675
24510130200,24510160300,34.08859566,34.08859566
24510130200,24510160400,39.03376885,38.09777761
24510130200,24510160500,46.48091496,45.544923718
24510130200,24510160600,63.02314638,49.00092611
24510130200,24510160700,63.41661684,59.84988843
24510130200,24510160801,88.57187748,57.20390101
24510130200,24510160802,98.99879699,55.39563633
24510130200,24510170100,29.65838364,28.95507174
24510130200,24510170200,22.58417525,22.58417525
24510130200,24510170300,30.99980116,30.99980116
24510130200,24510180300,50.62054836,48.52086027
24510130200,24510190100,48.7273137,44.84021211
24510130200,24510190200,58.22519732,51.93503967
24510130200,24510190300,52.71640956,52.71640956
24510130200,24510200100,50.03378239,49.11049863
24510130200,24510200200,64.63338645,52.06297036
24510130200,24510200300,66.3370149,61.396904566
24510130200,24510200400,68.15839894,55.82705329
24510130200,24510200500,69.16762736,67.21725914
24510130200,24510200600,76.40373916,73.01115818
24510130200,24510200701,81.30908428,63.40022134
24510130200,24510200702,93.21800288,60.67893619
24510130200,24510200800,97.38723968,82.39703628000001
24510130200,24510210100,61.23334725,59.754721509999996
24510130200,24510210200,69.06121216,69.06121216
24510130200,24510220100,66.77281184,49.79926151
24510130200,24510230100,64.00233497,63.08931815
24510130200,24510230200,79.68321564,79.67133599
24510130200,24510230300,71.39277802,71.39277802
24510130200,24510240100,83.70980243,83.69792278
24510130200,24510240200,71.40400873,71.39212907000001
24510130200,24510240300,61.10782742,61.09594777
24510130200,24510240400,74.86194063,74.85006097
24510130200,24510250101,128.367287,97.77621742000001
24510130200,24510250102,117.4958904,88.67611061000001
24510130200,24510250103,103.8733831,99.85041322000001
24510130200,24510250203,116.799379,114.02743472
24510130200,24510250204,113.7977705,111.0258262
24510130200,24510250205,100.4128041,99.0024051
24510130200,24510250206,136.5785949,132.27532013
24510130200,24510250207,101.0293784,98.25743413000001
24510130200,24510250301,82.74673709,81.33633808
24510130200,24510250303,84.24843512,83.24512364
24510130200,24510250401,207.9151866,206.4442925
24510130200,24510250402,222.1738131,221.71320644
24510130200,24510250500,229.0438305,227.57293640999998
24510130200,24510250600,259.7229069,258.2145139
24510130200,24510260101,135.8747577,135.6738837
24510130200,24510260102,121.9321445,121.7312705
24510130200,24510260201,87.06435748,86.81014335
24510130200,24510260202,82.57210259,82.216283948
24510130200,24510260203,97.36635644,97.36635644
24510130200,24510260301,74.35873276,74.00291412
24510130200,24510260302,73.62871711,73.00243405
24510130200,24510260303,80.22411795,80.22411795
24510130200,24510260401,90.58202812,90.87474276
24510130200,24510260402,98.83215459,98.83215459
24510130200,24510260403,111.0334687,110.81441451
24510130200,24510260404,106.4926034,83.38626633999999
24510130200,24510260501,122.7398329,67.17165067
24510130200,24510260604,129.6664149,87.83204444
24510130200,24510260605,130.9747894,107.94614993
24510130200,24510260700,105.6208159,59.26180905
24510130200,24510260800,116.9066723,62.69021303
24510130200,24510260900,100.0012437,62.09486372
24510130200,24510261000,85.12510121,79.81624773
24510130200,24510261100,93.82451439,66.56294025
24510130200,24510270101,94.45495948,95.26134195
24510130200,24510270102,101.7875522,102.5701653
24510130200,24510270200,86.72554509,87.44934883
24510130200,24510270301,99.42729152,100.2099046
24510130200,24510270302,95.97842155,96.76103462
24510130200,24510270401,101.6009763,101.3467622
24510130200,24510270402,109.2840918,109.9802971
24510130200,24510270501,136.3153574,136.3153574
24510130200,24510270502,129.6849076,129.9022389
24510130200,24510270600,111.0427697,110.78855555
24510130200,24510270701,125.8163765,125.56216238900001
24510130200,24510270702,121.7288281,121.47461397000001
24510130200,24510270703,137.4325654,137.4325654
24510130200,24510270801,113.4818853,111.52304047999999
24510130200,24510270802,100.3352555,98.37641072
24510130200,24510270803,107.8612327,107.60701854999999
24510130200,24510270804,116.5229706,116.36668558
24510130200,24510270805,92.19274036,92.03645535999999
24510130200,24510270901,87.19369861,87.03741361
24510130200,24510270902,91.14380488,90.88959075
24510130200,24510270903,72.85708314,72.45498448000001
24510130200,24510271001,65.79250703,65.79250703
24510130200,24510271002,79.77791979,79.62163479
24510130200,24510271101,76.15439035,75.99810535
24510130200,24510271102,50.65749811,50.65749811
24510130200,24510271200,86.36901371,86.88701804
24510130200,24510271300,80.80695737,80.80695737
24510130200,24510271400,60.65148252,60.59281647
24510130200,24510271501,104.2621045,103.1676114
24510130200,24510271503,82.99788744,81.90339435
24510130200,24510271600,71.69460695,73.04335347
24510130200,24510271700,90.44728789,90.35482648
24510130200,24510271801,92.76477658,94.11352309
24510130200,24510271802,85.89843395,88.2115388
24510130200,24510271900,96.23267631,96.23267631
24510130200,24510272003,122.3673464,122.3673464
24510130200,24510272004,132.2276056,130.64797697
24510130200,24510272005,126.0596816,126.0596816
24510130200,24510272006,112.294907,113.6436535
24510130200,24510272007,122.1096028,123.45834929
24510130200,24510280101,112.8766514,112.8766514
24510130200,24510280102,100.718018,103.03112288000001
24510130200,24510280200,101.0329062,103.53335345
24510130200,24510280301,82.71497527,82.71497527
24510130200,24510280302,86.0103088,84.81915701
24510130200,24510280401,132.7356226,63.004156570000006
24510130200,24510280402,94.23864141,62.02356976
24510130200,24510280403,116.0740577,88.67545859
24510130200,24510280404,98.48230262,60.742970330000006
24510130200,24510280500,45.99835568,45.27450506
24510130200,24510280600,43.922725695,43.455613174999996
24510130300,24510010100,95.5343264,47.560805620000004
24510130300,24510010200,119.4640419,60.58064392
24510130300,24510010300,85.55938919,55.49970178
24510130300,24510010400,91.33580874,58.497969420000004
24510130300,24510010500,78.40343826,52.004316356000004
24510130300,24510020100,74.61829797,49.79648177
24510130300,24510020200,72.59340484,46.19428293
24510130300,24510020300,72.3437397,44.55513251
24510130300,24510030100,66.1672193,43.11858147
24510130300,24510030200,61.64679143,41.25830899
24510130300,24510040100,42.78469703,38.7002641
24510130300,24510040200,40.18936146,35.42311621
24510130300,24510060100,80.4499196,71.02871718
24510130300,24510060200,76.37857127,66.95736885
24510130300,24510060300,71.27605926,59.90755873
24510130300,24510060400,64.16641922,57.44336397
24510130300,24510070100,77.53936572,74.53539057
24510130300,24510070200,74.55811542,71.55414027
24510130300,24510070300,70.66273999,69.32856708
24510130300,24510070400,61.46732884,60.14254072
24510130300,24510080101,79.53658595,81.02143097
24510130300,24510080102,64.46669296,66.05907904
24510130300,24510080200,61.89733939,61.89733939
24510130300,24510080301,68.77881476,67.28148946
24510130300,24510080302,75.76164883,74.26432352900001
24510130300,24510080400,64.35242758,62.85510228
24510130300,24510080500,54.99761073,54.99761073
24510130300,24510080600,54.2481895,55.01003583
24510130300,24510080700,54.98927453,54.98927453
24510130300,24510080800,55.55194893,55.55194893
24510130300,24510090100,88.16753697,84.451948165
24510130300,24510090200,79.19880118,78.04209654
24510130300,24510090300,76.72263023,74.831160355
24510130300,24510090400,45.52624834,45.38676788
24510130300,24510090500,57.62717317,55.43402353
24510130300,24510090600,68.15039381,69.43229626
24510130300,24510090700,63.51811258,63.364449065
24510130300,24510090800,43.06008471,43.06008471
24510130300,24510090900,48.53369587,48.53369587
24510130300,24510100100,47.30057005,47.30057005
24510130300,24510100200,52.51399562,49.896600179
24510130300,24510100300,45.15119962,41.19319444
24510130300,24510110100,37.0292533,37.44959412
24510130300,24510110200,68.40685673,68.15926361000001
24510130300,24510120100,94.30353948,92.412069595
24510130300,24510120201,46.33743116,46.294527795
24510130300,24510120202,40.60859206,40.60859206
24510130300,24510120300,35.01059053,35.010590525
24510130300,24510120400,34.42625963,34.42625963
24510130300,24510120500,31.52841309,32.11703095
24510130300,24510120600,37.36338035,35.380349925
24510130300,24510120700,24.95943959,24.70570779
24510130300,24510130100,7.167067195,7.167067195
24510130300,24510130200,14.95578219,15.13131119
24510130300,24510130300,0.0,0.0
24510130300,24510130400,13.67511813,13.67511813
24510130300,24510130600,37.56632918,34.73770897
24510130300,24510130700,52.07281728,49.82057031
24510130300,24510130803,59.29630388,59.07206887
24510130300,24510130804,45.04152034,44.7507992
24510130300,24510130805,67.52630754,67.52630754
24510130300,24510130806,72.57156732,72.57156732
24510130300,24510140100,25.42058969,25.42058969
24510130300,24510140200,16.10935836,16.10935836
24510130300,24510140300,21.57382688,21.57382688
24510130300,24510150100,12.21731682,12.21731682
24510130300,24510150200,15.08726869,15.08726869
24510130300,24510150300,26.50584379,26.50584379
24510130300,24510150400,16.64280976,16.64280976
24510130300,24510150500,28.08648327,27.97354658
24510130300,24510150600,32.51827033,32.51142377
24510130300,24510150701,44.45063492,44.45063492
24510130300,24510150702,41.37564109,41.368794536
24510130300,24510150800,54.42051832,53.898451370000004
