GoeID_Origin,GeoID_Destination,TransitTime (minutes),DriveDistance (miles),DriveTime (minutes),EclDistance(miles)
14000US24510270803,14000US24510261000,112.8759487,5.643797437,18.78758578,4.871489799
14000US24510260900,14000US24510270902,112.8729905,5.643649525,17.42652551,4.759848565
14000US24510130803,14000US24510230100,112.8721858,5.64360929,18.23025201,4.880112949
14000US24510150300,14000US24510250206,112.8675545,5.643377723,17.12597512,2.697267233
14000US24510270600,14000US24510130100,112.8454026,5.64227013,16.56016992,4.712112726
14000US24510240300,14000US24510280404,112.8304518,5.641522589,17.47022665,4.471665696
14000US24510280200,14000US24510180200,112.8251191,5.641255956,18.52684516,3.969841333
14000US24510130700,14000US24510261000,112.8079065,5.640395324,17.37487258,4.463745645
14000US24510270301,14000US24510260900,112.80756,5.640377999,16.60750672,4.517247521
14000US24510070400,14000US24510270701,112.8053723,5.640268617,17.61097017,4.953172209
14000US24510160600,14000US24510010100,112.7999202,5.639996008,16.24833331,4.971167845
14000US24510160700,14000US24510151000,112.7852694,5.63926347,16.69515197,2.303552307
14000US24510080301,14000US24510271200,112.7786601,5.638933006,17.37989239,4.449593231
14000US24510200300,14000US24510271102,112.7758363,5.638791817,16.77256243,4.270441231
14000US24510250303,14000US24510280403,112.7752105,5.638760526,17.30403462,2.912976518
14000US24510110100,14000US24510271700,112.7655708,5.638278541,17.26981175,4.71567184
14000US24510151100,14000US24510090800,112.7641427,5.638207134,17.44373018,3.778500445
14000US24510260303,14000US24510130804,112.7577999,5.637889993,16.55693562,4.546975826
14000US24510090900,14000US24510270501,112.7225731,5.636128655,17.6621172,5.134774437
14000US24510090100,14000US24510240300,112.7154587,5.635772933,17.45594428,4.246860346
14000US24510130806,14000US24510200200,112.7125245,5.635626224,17.25363988,3.180302995
14000US24510270805,14000US24510100200,112.7063466,5.635317331,16.82602478,4.156866432
14000US24510270102,14000US24510261100,112.7055698,5.635278491,17.92804413,3.883535106
14000US24510270600,14000US24510130200,112.6992606,5.63496303,16.80795981,4.545192723
14000US24510090300,14000US24510240200,112.6877159,5.634385796,17.105136,3.874174575
14000US24510090700,14000US24510210200,112.684148,5.634207401,17.27492765,3.906613373
14000US24510120400,14000US24510260800,112.6720135,5.633600676,16.72014549,3.194553213
14000US24510151200,14000US24510080302,112.6716333,5.633581667,17.72161701,4.840442491
14000US24510270804,14000US24510120500,112.6712565,5.633562825,17.41535739,4.174838707
14000US24510130700,14000US24510260203,112.6670521,5.633352604,18.47164551,4.802906568
14000US24510271002,14000US24510260401,112.6657261,5.633286305,16.74919795,4.093893994
14000US24510260401,14000US24510180200,112.6325809,5.631629046,17.16868693,4.583011072
14000US24510200701,14000US24510080400,112.6310033,5.631550167,16.30605129,5.103107223
14000US24510010300,14000US24510090700,112.6281385,5.631406926,17.59239391,2.604157309
14000US24510151000,14000US24510130805,112.6259414,5.631297068,16.62305665,1.896428818
14000US24510260605,14000US24510260202,112.6132476,5.630662382,17.78096229,4.199736894
14000US24510100100,14000US24510270600,112.6116462,5.630582312,16.74276545,4.216449789
14000US24510271700,14000US24510090700,112.5913895,5.629569475,17.23418554,4.52340034
14000US24510270302,14000US24510010300,112.5897355,5.629486776,16.42858091,4.285459451
14000US24510260605,14000US24510210100,112.56894,5.628446998,18.12735095,3.915160455
14000US24510271600,14000US24510270804,112.5624124,5.628120621,16.88246394,3.903970418
14000US24510271400,14000US24510160600,112.5600472,5.628002359,17.48174037,3.89368801
14000US24510180100,14000US24510260604,112.5585336,5.627926678,16.60446164,4.944386353
14000US24510160700,14000US24510230200,112.5548342,5.627741711,16.89308914,3.53127892
14000US24510261000,14000US24510150300,112.5470582,5.62735291,17.91006681,4.580863581
14000US24510120700,14000US24510270702,112.5370588,5.626852939,17.23211695,4.506836679
14000US24510140200,14000US24510250102,112.5190105,5.625950527,17.15218388,3.740285093
14000US24510240400,14000US24510200702,112.5045015,5.625225076,16.46775357,3.84887748
14000US24510272003,14000US24510130100,112.5004653,5.625023266,18.14817291,4.228513216
14000US24510250103,14000US24510010500,112.498853,5.62494265,16.63665248,5.113194461
14000US24510260401,14000US24510271002,112.4939266,5.624696329,16.55772765,4.093893994
14000US24510270902,14000US24510260900,112.4879651,5.624398255,17.40423686,4.759848565
14000US24510200800,14000US24510250204,112.4847516,5.624237582,16.73826979,3.846616586
14000US24510271700,14000US24510110100,112.4799309,5.623996545,16.11544646,4.71567184
14000US24510270805,14000US24510150100,112.4776955,5.623884773,17.98178157,4.37147425
14000US24510271400,14000US24510070100,112.4755842,5.623779212,16.34885641,4.611586015
14000US24510200200,14000US24510271900,112.4702439,5.623512195,17.65787024,4.533714039
14000US24510190200,14000US24510260800,112.4665014,5.623325071,17.6080989,4.012246338
14000US24510090500,14000US24510250303,112.4589115,5.622945575,16.09054582,4.70556562
14000US24510261100,14000US24510270902,112.4581781,5.622908905,17.628381,4.790396046
14000US24510010200,14000US24510190200,112.4516458,5.622582288,17.67863641,3.625841471
14000US24510080302,14000US24510270801,112.448878,5.622443901,17.42440326,4.530225456
14000US24510250207,14000US24510080400,112.4430644,5.622153222,16.37220927,4.087996899
14000US24510250205,14000US24510010100,112.4401352,5.62200676,16.81788856,4.132440142
14000US24510140300,14000US24510260202,112.4266349,5.621331745,16.66786534,4.199368385
14000US24510270803,14000US24510060200,112.4237491,5.621187453,17.63926937,4.626764443
14000US24510270702,14000US24510120500,112.4199804,5.62099902,18.28949419,4.71027408
14000US24510151300,14000US24510210100,112.4178949,5.620894743,16.84885314,4.819854413
14000US24510271200,14000US24510260202,112.4155015,5.620775073,18.26500214,4.081864068
14000US24510190200,14000US24510260404,112.4002249,5.620011243,17.22404283,4.389283422
14000US24510130700,14000US24510240400,112.3994356,5.619971778,16.09214605,4.746405121
14000US24510270102,14000US24510140200,112.3861457,5.619307286,16.36827846,4.518511219
14000US24510200300,14000US24510090600,112.3710758,5.618553792,16.66030302,4.221388972
14000US24510280401,14000US24510150200,112.3662556,5.618312779,16.29848878,2.972615562
14000US24510090900,14000US24510270804,112.3554293,5.617771465,16.85953965,4.166862538
14000US24510130806,14000US24510080700,112.3530271,5.617651354,17.44865575,3.579085573
14000US24510090200,14000US24510240400,112.3451681,5.617258405,16.74920402,4.49799583
14000US24510270502,14000US24510060100,112.344838,5.617241899,16.28952492,4.497141509
14000US24510080102,14000US24510200500,112.3430124,5.617150618,17.30660109,4.460250295
14000US24510120700,14000US24510260700,112.3382872,5.616914361,16.23621415,4.142843435
14000US24510160100,14000US24510260800,112.3272421,5.616362105,17.62598272,3.869368966
14000US24510260301,14000US24510240400,112.3231972,5.616159861,16.84054861,4.137308218
14000US24510010100,14000US24510200600,112.3078677,5.615393387,16.74134679,5.039405384
14000US24510080700,14000US24510270703,112.3014447,5.615072236,17.23415748,4.752530426
14000US24510260202,14000US24510140300,112.2977613,5.614888063,16.65819052,4.199368385
14000US24510270702,14000US24510080301,112.287065,5.614353251,17.88556674,4.24335048
14000US24510271102,14000US24510230200,112.2840686,5.614203428,16.3931301,4.832431472
14000US24510261100,14000US24510150400,112.2734035,5.613670173,16.31199999,4.836585789
14000US24510150500,14000US24510230200,112.2325344,5.611626719,16.27822162,4.159798429
14000US24510120100,14000US24510150300,112.2274838,5.611374192,18.22677091,2.884513971
14000US24510272006,14000US24510280301,112.2202647,5.611013237,16.13801564,3.322907349
14000US24510272004,14000US24510151100,112.2158395,5.610791977,18.27678971,2.885348763
14000US24510260900,14000US24510270102,112.2113051,5.610565254,16.74007306,3.776676155
14000US24510160700,14000US24510250204,112.2061018,5.61030509,17.10228177,4.504887037
14000US24510250301,14000US24510150800,112.1937128,5.609685639,16.19776591,4.583395096
14000US24510010100,14000US24510130600,112.1808125,5.609040623,17.47771308,4.403856901
14000US24510150702,14000US24510080301,112.1492507,5.607462536,17.06581407,4.876032844
14000US24510150900,14000US24510080800,112.1459907,5.607299533,16.0815737,4.87252714
14000US24510270101,14000US24510170300,112.1414613,5.607073067,16.38445101,4.30249713
14000US24510160200,14000US24510272006,112.1262618,5.606313091,16.32483816,5.01641714
14000US24510260800,14000US24510210200,112.1217494,5.606087472,17.39654001,4.122229885
14000US24510240400,14000US24510130804,112.1000162,5.605000812,16.20782164,4.604964209
14000US24510180300,14000US24510280401,112.0990629,5.604953145,17.35614459,3.741788386
14000US24510080102,14000US24510200300,112.096585,5.604829249,17.35767653,4.061186218
14000US24510180300,14000US24510130806,112.0882054,5.604410268,18.1915563,3.545169469
14000US24510260900,14000US24510270903,112.072194,5.6036097,17.2540585,4.344506405
14000US24510271102,14000US24510010400,112.0706359,5.603531794,17.4653087,4.599096467
14000US24510270600,14000US24510070200,112.0583731,5.602918657,16.48630977,4.024761749
14000US24510130806,14000US24510100100,112.0495653,5.602478266,17.37378097,3.445525837
14000US24510130803,14000US24510060300,112.0416833,5.602084165,16.20388,4.578095614
14000US24510210100,14000US24510260303,112.037166,5.6018583,16.8098088,4.29736416
14000US24510271400,14000US24510020100,112.0334626,5.601673132,16.29097867,4.767235362
14000US24510020200,14000US24510270803,112.0326024,5.601630118,16.84365101,5.099513904
14000US24510130100,14000US24510250102,112.0320937,5.601604683,16.84427791,4.028985921
14000US24510270804,14000US24510080600,112.0224828,5.601124142,16.30129786,4.037303954
14000US24510080400,14000US24510200701,112.0191169,5.600955843,16.31475001,5.103107223
14000US24510280302,14000US24510200300,112.0069466,5.600347331,18.15401725,3.395825582
14000US24510280401,14000US24510150100,111.9970255,5.599851275,16.25015321,3.216344079
14000US24510280402,14000US24510130804,111.9884603,5.599423013,16.60055832,3.681849435
14000US24510040100,14000US24510130806,111.9814599,5.599072997,17.5369531,3.703097459
14000US24510260604,14000US24510180100,111.9769989,5.598849943,16.87863245,4.944386353
14000US24510120700,14000US24510260403,111.9716978,5.598584891,16.91949509,4.625644739
14000US24510280500,14000US24510260102,111.9406382,5.597031909,18.33976875,4.666317921
14000US24510110100,14000US24510250102,111.9354411,5.596772055,17.08376257,4.573848428
14000US24510120500,14000US24510250203,111.9337343,5.596686713,16.59864223,4.10314471
14000US24510250206,14000US24510150300,111.926446,5.596322302,18.64803676,2.697267233
14000US24510260800,14000US24510140100,111.9111455,5.595557274,16.70786452,3.320510005
14000US24510260605,14000US24510100100,111.9054304,5.59527152,16.4009859,3.651640804
14000US24510270902,14000US24510150100,111.9021342,5.595106708,16.92172188,4.448308299
14000US24510130100,14000US24510272003,111.9008104,5.595040518,17.76026711,4.228513216
14000US24510250102,14000US24510170200,111.8960653,5.594803264,17.496722,3.928254727
14000US24510271900,14000US24510200701,111.8938723,5.594693614,16.27471464,4.327991519
14000US24510250203,14000US24510100100,111.8849762,5.594248812,17.53031512,3.774240367
14000US24510260202,14000US24510271200,111.8726218,5.59363109,18.22140772,4.081864068
14000US24510030200,14000US24510270802,111.8630088,5.59315044,18.08863218,5.017886332
14000US24510250103,14000US24510151300,111.8405989,5.592029945,16.36200317,4.833081815
14000US24510140100,14000US24510010200,111.8167806,5.590839029,17.06241873,2.979543995
14000US24510130806,14000US24510190300,111.8070846,5.590354229,17.21937043,3.477385694
14000US24510271300,14000US24510150600,111.8056189,5.590280944,16.31547718,4.081959417
14000US24510080302,14000US24510250303,111.8044513,5.590222563,17.63366955,4.780706631
14000US24510250204,14000US24510160700,111.8023463,5.590117314,18.09357094,4.504887037
14000US24510270803,14000US24510020200,111.8004197,5.590020985,16.78448264,5.099513904
14000US24510261100,14000US24510270102,111.7964927,5.589824633,16.94192855,3.883535106
14000US24510271802,14000US24510110100,111.7914087,5.589570435,16.29335127,4.644521534
14000US24510270903,14000US24510271700,111.7858122,5.589290608,15.97063945,4.165782986
14000US24510120100,14000US24510150500,111.7784869,5.588924346,17.27132647,2.616850064
14000US24510090700,14000US24510190200,111.7766935,5.588834677,17.57012077,3.442506469
14000US24510250301,14000US24510150900,111.7766697,5.588833486,16.91610599,4.404437307
14000US24510150100,14000US24510270805,111.7612473,5.588062366,16.52901917,4.37147425
14000US24510150900,14000US24510090700,111.7530192,5.58765096,16.32203545,4.758897114
14000US24510250103,14000US24510240400,111.7529016,5.587645082,17.25279409,3.840129327
14000US24510270903,14000US24510260700,111.7443103,5.587215513,16.81817714,4.309573625
14000US24510260700,14000US24510190200,111.7411288,5.587056442,16.58203378,4.404958241
14000US24510100200,14000US24510270702,111.7243716,5.586218581,16.9079287,4.947826159
14000US24510270501,14000US24510090300,111.7214941,5.586074707,16.17267559,4.029818628
14000US24510110100,14000US24510270801,111.7184615,5.585923073,17.83576956,4.929461944
14000US24510020300,14000US24510130803,111.7177403,5.585887014,15.9738212,4.904112909
14000US24510250102,14000US24510240300,111.7171373,5.585856867,17.04983576,4.399411305
14000US24510140100,14000US24510250102,111.698824,5.5849412,17.40074069,4.374027551
14000US24510250207,14000US24510010100,111.6951642,5.584758211,17.21292118,3.296740246
14000US24510070300,14000US24510250207,111.692352,5.5846176,17.11476973,3.736553013
14000US24510260404,14000US24510120700,111.6818049,5.584090247,16.33689135,3.698269142
14000US24510130300,14000US24510260404,111.6696679,5.583483397,17.3931673,4.370592208
14000US24510140200,14000US24510260800,111.6629139,5.583145694,16.53223909,3.723712323
14000US24510280200,14000US24510271102,111.6460364,5.58230182,17.08764188,4.251855091
14000US24510150100,14000US24510270902,111.6418271,5.582091356,18.08450152,4.448308299
14000US24510260301,14000US24510270804,111.6334341,5.581671706,17.67730977,3.772431685
14000US24510270402,14000US24510260900,111.6246472,5.581232361,17.43025547,4.584644161
14000US24510060200,14000US24510270901,111.6126347,5.580631735,18.05619372,3.882628426
14000US24510150900,14000US24510080500,111.5916525,5.579582623,16.00359266,4.94121709
14000US24510260402,14000US24510170100,111.586728,5.579336399,16.80652812,4.392249342
14000US24510190200,14000US24510280401,111.5838736,5.57919368,18.13545032,3.427668224
14000US24510150900,14000US24510080700,111.5833163,5.579165813,16.00250138,4.791600608
14000US24510200701,14000US24510271700,111.5818989,5.579094943,17.74702574,4.231287559
14000US24510010500,14000US24510200702,111.5506191,5.577530954,16.57965733,4.817626034
14000US24510270804,14000US24510271802,111.547212,5.577360602,16.33793753,4.280534448
14000US24510130100,14000US24510270803,111.5469711,5.577348556,16.89160161,4.463551086
14000US24510120100,14000US24510010400,111.5441311,5.577206554,18.42875837,4.191661987
14000US24510200200,14000US24510010100,111.5439908,5.57719954,16.0797468,4.587141616
14000US24510260102,14000US24510100300,111.5391541,5.576957703,17.81837369,4.795135793
14000US24510200600,14000US24510010100,111.5270485,5.576352425,16.48219374,5.039405384
14000US24510130100,14000US24510270801,111.4975819,5.574879095,16.7319886,4.418532671
14000US24510140300,14000US24510250204,111.496002,5.574800101,16.43664771,4.308281822
14000US24510270803,14000US24510030100,111.4719546,5.573597729,16.87167349,5.1468985
14000US24510140100,14000US24510280200,111.4597706,5.572988529,18.38896744,4.192143028
14000US24510280301,14000US24510200300,111.4506619,5.572533097,15.9376356,3.232083474
14000US24510160802,14000US24510100200,111.4440657,5.572203285,16.4789383,4.162581086
14000US24510090700,14000US24510270402,111.4319001,5.571595004,16.58812125,2.972512326
14000US24510272004,14000US24510150702,111.429875,5.571493749,17.44069216,4.018816122
14000US24510260202,14000US24510160400,111.4200257,5.571001287,17.16653057,5.050966589
14000US24510270600,14000US24510110100,111.40732,5.570365998,16.08268342,4.643308299
14000US24510271801,14000US24510120400,111.4038964,5.570194822,16.13399203,4.528561432
14000US24510270702,14000US24510120700,111.3811163,5.569055813,17.97067847,4.506836679
14000US24510130700,14000US24510010300,111.3577637,5.567888187,17.63089244,4.492206386
14000US24510090700,14000US24510150900,111.3499231,5.567496155,16.0949211,4.758897114
14000US24510260604,14000US24510210100,111.3448444,5.56724222,17.96710571,4.602070557
14000US24510271503,14000US24510200100,111.331946,5.5665973,18.50138963,4.667633896
14000US24510260302,14000US24510240400,111.3227171,5.566135857,16.06995103,3.749888797
14000US24510260401,14000US24510090700,111.3172587,5.565862933,17.16817337,2.508701009
14000US24510160400,14000US24510090100,111.3095324,5.56547662,18.35082653,3.561303724
14000US24510272006,14000US24510160700,111.3087121,5.565435606,16.4979836,4.154795154
14000US24510260303,14000US24510270703,111.291189,5.56455945,17.36380608,3.95744456
14000US24510160100,14000US24510270901,111.2674304,5.563371519,17.04090915,4.284551334
14000US24510250204,14000US24510020100,111.2600949,5.563004744,18.39531725,3.610757642
14000US24510130300,14000US24510271501,111.2587655,5.562938275,17.18691229,3.766792327
14000US24510270502,14000US24510070200,111.2379855,5.561899276,15.90171913,4.345417257
14000US24510260202,14000US24510160300,111.2365668,5.561828338,17.29503259,4.86314023
14000US24510130804,14000US24510280402,111.2318946,5.561594728,16.49830394,3.681849435
14000US24510270804,14000US24510271600,111.2286133,5.561430663,15.90076985,3.903970418
14000US24510260501,14000US24510090800,111.2145095,5.560725477,17.35340195,3.830993594
14000US24510200702,14000US24510010500,111.2104241,5.560521204,16.36134715,4.817626034
14000US24510130805,14000US24510270803,111.1957459,5.559787297,16.58582282,4.139585428
14000US24510080700,14000US24510270501,111.1842366,5.559211832,16.86959276,4.932989089
14000US24510270802,14000US24510130400,111.1819798,5.559098991,16.09568568,4.195064093
14000US24510170300,14000US24510260402,111.175529,5.558776448,15.94597425,4.793533534
14000US24510080302,14000US24510270805,111.1666205,5.558331025,16.83954876,3.986836803
14000US24510230300,14000US24510090300,111.1611617,5.558058085,16.86360195,4.509239137
14000US24510070300,14000US24510270702,111.1544405,5.557722026,17.26721172,4.714175459
14000US24510130600,14000US24510250301,111.1538417,5.557692087,17.41344966,4.559012602
14000US24510260403,14000US24510170200,111.1535369,5.557676844,16.81123923,4.777341251
14000US24510090700,14000US24510260401,111.1507387,5.557536934,17.59264169,2.508701009
14000US24510270501,14000US24510080700,111.1367283,5.556836415,16.86760315,4.932989089
14000US24510070200,14000US24510270502,111.1241748,5.556208739,16.8212567,4.345417257
14000US24510030200,14000US24510250102,111.1168953,5.555844764,17.05428705,4.995878104
14000US24510240200,14000US24510200701,111.115115,5.55575575,15.95657995,4.267115934
14000US24510150600,14000US24510272005,111.1015643,5.555078216,18.25362213,4.464946309
14000US24510270301,14000US24510130804,111.0984211,5.554921056,16.27246052,3.811605493
14000US24510140200,14000US24510280403,111.0971778,5.55485889,16.18770648,3.905649803
14000US24510280102,14000US24510280402,111.0940723,5.554703615,16.23153522,3.034131889
14000US24510270801,14000US24510130806,111.0899721,5.554498605,17.33075,3.809954909
14000US24510240200,14000US24510250103,111.0878403,5.554392013,16.51688989,4.041055387
14000US24510240400,14000US24510150600,111.0760864,5.553804322,16.95469711,4.271471812
14000US24510070300,14000US24510250205,111.0757777,5.553788884,16.40835956,4.450156995
14000US24510120700,14000US24510160802,111.0736408,5.553682042,17.86910278,3.239048713
14000US24510010300,14000US24510150500,111.0734206,5.553671032,15.97701108,4.87204956
14000US24510190300,14000US24510271700,111.0709093,5.553545463,16.0471826,4.752768188
14000US24510270101,14000US24510140100,111.0694559,5.553472794,15.87669766,3.484571671
14000US24510270804,14000US24510090700,111.0600182,5.55300091,18.11746257,3.328001671
14000US24510010200,14000US24510130200,111.0592842,5.55296421,16.19762047,3.37622432
14000US24510271801,14000US24510271101,111.0549062,5.552745312,16.34207712,3.810173391
14000US24510130200,14000US24510270600,111.0427697,5.552138484,18.26780594,4.545192723
14000US24510080101,14000US24510150600,111.039254,5.551962702,16.46759873,5.001122101
14000US24510200702,14000US24510130804,111.0281491,5.551407457,16.61368552,3.77947157
14000US24510250204,14000US24510130200,111.0258262,5.551291312,17.35056904,4.573126941
14000US24510130700,14000US24510230300,111.0111303,5.550556515,16.96197282,4.885436231
14000US24510260900,14000US24510120202,110.9908577,5.549542887,16.4635449,4.201124032
14000US24510271802,14000US24510271002,110.9771983,5.548859916,16.67932664,4.043280689
14000US24510200701,14000US24510240200,110.9609872,5.54804936,15.89518201,4.267115934
14000US24510080200,14000US24510270804,110.9599304,5.547996519,16.22435807,4.044952761
14000US24510160500,14000US24510261100,110.9138696,5.545693478,15.91413547,4.693556087
14000US24510270701,14000US24510090900,110.9054752,5.545273762,15.87188418,4.606647701
14000US24510080302,14000US24510130803,110.9039796,5.545198979,17.16601554,4.425552972
14000US24510130805,14000US24510151000,110.8827873,5.544139367,16.73437315,1.896428818
14000US24510090900,14000US24510130806,110.8713841,5.543569205,17.39163408,3.221568134
14000US24510250206,14000US24510150100,110.8691619,5.543458097,17.6562199,2.687115114
14000US24510160802,14000US24510100100,110.8677568,5.543387841,18.33223503,4.124674044
14000US24510090100,14000US24510160400,110.8548531,5.542742654,16.06918661,3.561303724
14000US24510010100,14000US24510150400,110.8515561,5.542577807,15.84971513,4.675951778
14000US24510150900,14000US24510080600,110.8422312,5.542111562,15.91958,4.780955468
14000US24510080700,14000US24510270804,110.8170928,5.540854642,16.06701521,4.251994205
14000US24510060400,14000US24510250204,110.8121332,5.540606661,18.35617294,3.948737288
14000US24510160802,14000US24510271600,110.8090807,5.540454034,17.54081418,3.070872959
14000US24510120201,14000US24510250303,110.8078488,5.540392439,15.86789536,4.630677665
14000US24510250301,14000US24510151200,110.7915724,5.539578619,16.12647491,4.902614768
14000US24510270901,14000US24510271802,110.787995,5.539399751,15.88471234,4.388616138
14000US24510090700,14000US24510270401,110.7563558,5.537817788,16.26138328,2.639219399
14000US24510250102,14000US24510130300,110.748402,5.537420098,17.45825191,3.730501024
14000US24510120100,14000US24510180200,110.7430814,5.537154071,17.86340734,3.179053567
14000US24510250204,14000US24510130300,110.7406824,5.537034118,17.36878782,4.614513599
14000US24510271801,14000US24510120500,110.7377873,5.536889365,16.10301986,4.802892364
14000US24510130400,14000US24510261100,110.734859,5.53674295,15.96803861,4.757989012
14000US24510030200,14000US24510280402,110.726698,5.536334901,17.03342142,4.96987201
14000US24510261100,14000US24510150200,110.7178624,5.535893119,15.83277448,4.495493481
14000US24510271801,14000US24510160100,110.7124921,5.535624606,16.19113875,4.531715015
14000US24510271001,14000US24510010300,110.7118202,5.53559101,16.37498689,4.16102688
14000US24510270801,14000US24510120500,110.7007679,5.535038395,16.32022039,4.382609646
14000US24510270803,14000US24510020100,110.6840118,5.53420059,16.6383347,5.13253621
14000US24510260604,14000US24510100100,110.6813348,5.534066742,16.24074066,3.752019946
14000US24510210200,14000US24510090700,110.669857,5.53349285,16.9308136,3.906613373
14000US24510271300,14000US24510040100,110.6678523,5.533392616,16.78285718,5.0539643
14000US24510280404,14000US24510271802,110.6658137,5.533290686,17.55628292,3.813744873
14000US24510260301,14000US24510160500,110.653802,5.532690101,16.17022094,5.013800775
14000US24510280302,14000US24510110100,110.6432498,5.532162492,16.82084507,4.503789667
14000US24510010300,14000US24510130804,110.6411008,5.532055038,16.61456051,4.551347508
14000US24510260302,14000US24510270804,110.632954,5.531647702,16.9067122,4.018499722
14000US24510271101,14000US24510160400,110.6249336,5.531246678,17.13241569,3.952422205
14000US24510150300,14000US24510260301,110.6128536,5.530642681,16.03115785,4.777650817
14000US24510090700,14000US24510240400,110.6107203,5.530536014,17.02717292,3.503371504
14000US24510130100,14000US24510280403,110.6102609,5.530513047,15.8798005,4.057532029
14000US24510100300,14000US24510260102,110.5897458,5.52948729,17.71143859,4.795135793
14000US24510270802,14000US24510260401,110.5873264,5.529366322,16.04365649,4.372754551
14000US24510210100,14000US24510271001,110.5829879,5.529149393,17.55207518,4.716968238
14000US24510260501,14000US24510090200,110.5680585,5.528402924,16.00134548,4.028573118
14000US24510190200,14000US24510130805,110.5606208,5.528031041,16.91865496,4.453228069
14000US24510120700,14000US24510280404,110.5571465,5.527857324,16.57815106,4.125407933
14000US24510271002,14000US24510180100,110.5352455,5.526762276,16.7289244,4.203395475
14000US24510250207,14000US24510090800,110.5312403,5.526562017,16.16902622,4.363808675
14000US24510240400,14000US24510160700,110.5228439,5.526142196,17.25542017,3.88996878
14000US24510261000,14000US24510270600,110.5092083,5.525460414,16.92610481,4.473316689
14000US24510120500,14000US24510260102,110.5088405,5.525442024,17.98575871,4.713288
14000US24510250303,14000US24510080302,110.4973177,5.524865884,16.76516977,4.780706631
14000US24510090500,14000US24510250301,110.4932516,5.524662579,15.8833336,4.672145913
14000US24510260301,14000US24510150300,110.48398,5.524198999,16.02148303,4.777650817
14000US24510120400,14000US24510010200,110.4723207,5.523616035,16.32420078,2.897513899
14000US24510260403,14000US24510270703,110.4692028,5.523460142,17.29740432,4.191759821
14000US24510200702,14000US24510240400,110.4644727,5.523223637,16.97748876,3.84887748
14000US24510090300,14000US24510190300,110.4529126,5.52264563,16.17498175,3.886102563
14000US24510260800,14000US24510090500,110.427997,5.521399848,16.7683037,3.149711737
14000US24510170100,14000US24510260403,110.4253544,5.521267722,16.63681309,4.605561646
14000US24510271503,14000US24510080500,110.4243648,5.521218239,15.93169009,4.429894807
14000US24510130600,14000US24510160801,110.4242829,5.521214144,16.25749936,3.60427332
14000US24510150400,14000US24510280401,110.4191504,5.520957518,16.65561461,2.932255121
14000US24510260301,14000US24510200100,110.4181946,5.520909731,15.78640609,4.75236297
14000US24510260401,14000US24510270802,110.4155269,5.520776346,15.85218619,4.372754551
14000US24510090500,14000US24510260800,110.397496,5.519874801,17.71458473,3.149711737
14000US24510130600,14000US24510010400,110.3846609,5.519233043,17.76930208,4.159395324
14000US24510190200,14000US24510090700,110.3830246,5.519151232,17.2353927,3.442506469
14000US24510271102,14000US24510280200,110.382776,5.519138802,16.91262725,4.251855091
14000US24510150900,14000US24510210100,110.3746557,5.518732784,17.46555593,4.007856171
14000US24510160700,14000US24510080301,110.3720306,5.518601531,16.69593446,4.462476813
14000US24510090100,14000US24510260900,110.368421,5.518421051,17.42756392,4.246731658
14000US24510272006,14000US24510130600,110.364382,5.518219099,17.31734675,4.231339309
14000US24510160100,14000US24510271200,110.3606757,5.518033783,15.8086887,4.674841881
14000US24510170100,14000US24510270802,110.3547363,5.517736814,17.15449446,4.654191411
14000US24510270901,14000US24510150200,110.3486056,5.517430279,17.95418216,4.100403101
14000US24510270301,14000US24510261100,110.3453091,5.517265455,17.36564817,4.583755379
14000US24510250203,14000US24510010500,110.3342767,5.516713834,16.46410156,3.174049885
14000US24510190300,14000US24510080101,110.3189518,5.515947588,16.39520818,4.492305733
14000US24510140100,14000US24510280403,110.2769913,5.513849563,16.43626328,4.53020485
14000US24510190200,14000US24510010200,110.2668086,5.513340431,17.21215419,3.625841471
14000US24510250205,14000US24510060200,110.2622996,5.513114978,16.70029159,4.51302225
14000US24510060200,14000US24510250207,110.2614549,5.513072746,16.62570729,3.751935685
14000US24510080101,14000US24510240400,110.2575057,5.512875283,15.96188312,4.021166419
14000US24510200400,14000US24510271600,110.254852,5.5127426,16.24056197,4.110488234
14000US24510150300,14000US24510250203,110.2536223,5.512681113,16.6897887,4.525562012
14000US24510130806,14000US24510270801,110.2438988,5.51219494,17.21999131,3.809954909
14000US24510180100,14000US24510130806,110.2421694,5.512108471,16.73754605,3.135307667
14000US24510190100,14000US24510280200,110.2305135,5.511525675,17.77341616,3.840535354
14000US24510020300,14000US24510271101,110.2299564,5.511497819,15.80013532,4.689363874
14000US24510030200,14000US24510280404,110.2207705,5.511038524,17.27452045,4.893224981
14000US24510230300,14000US24510090700,110.220318,5.511015902,17.3549477,3.859100625
14000US24510280301,14000US24510110100,110.2191515,5.510957576,15.99383529,4.651196857
14000US24510270805,14000US24510150400,110.2127589,5.510637943,16.71729238,4.206297679
14000US24510150800,14000US24510090700,110.2068253,5.510341264,15.88387049,4.376178221
14000US24510250103,14000US24510100100,110.2030207,5.510151037,18.16727045,4.657447615
14000US24510200800,14000US24510230200,110.1838748,5.509193741,16.37709204,3.683799371
14000US24510100100,14000US24510270402,110.1734756,5.508673782,16.01548776,4.138493396
14000US24510200100,14000US24510270903,110.1637617,5.508188085,17.63280188,4.492719529
14000US24510250204,14000US24510060400,110.1607959,5.508039796,17.17214477,3.948737288
