ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
24,MARYLAND,MD,24031,Montgomery,24031701221,"Census Tract 7012.21, Montgomery County, Maryland",1.061012929224,4458,236,1668,27,1621,57,211,102,79,41,65687,8511,124,85,730,111,1041,179,338,79,101,54,2522,310,386,177,463,96,0,12,85,56,194,70,0,12,4.7,2.3,3.3,1.6,65687.0,8511.0,4.0,2.7,16.4,2.9,23.4,3.8,7.6,1.9,6.2,3.3,56.6,6.3,8.8,4.0,27.8,5.7,0.0,1.9,5.2,3.5,12.0,4.3,0.0,0.3,0.289,0.2254,0.072,0.1924,0.7788,0.1286,0.6167,0.5987,0.2276,0.3826,1.8256,0.3634,0.6023,0.9121,1.5144,0.8271,0.8033,0.0,0.8818,0.729,0.0,2.4141,0.6055,6.5329,0.4133,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,85,69,1.9,1.5,4234
24,MARYLAND,MD,24009,Calvert,24009860102,"Census Tract 8601.02, Calvert County, Maryland",6.836396915788,2816,224,1027,64,1027,64,53,47,132,67,44615,5487,243,101,561,70,598,84,341,104,102,47,314,310,20,49,0,17,61,49,13,23,23,26,0,12,1.9,1.7,9.5,4.7,44615.0,5487.0,11.6,4.6,19.9,2.4,21.2,2.5,12.2,3.4,9.9,4.5,11.2,11.0,0.7,1.8,0.0,1.7,5.9,4.7,1.3,2.3,2.2,2.5,0.0,0.4,0.0665,0.8533,0.3055,0.6643,1.8896,0.4776,0.8112,0.4035,0.6192,0.6311,2.465,0.8121,0.1282,0.3638,0.492,0.2089,0.0,0.9321,0.5043,0.25,0.0,1.6864,0.3273,6.533,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,100,61,3.6,2.1,1909
24,MARYLAND,MD,24033,Prince George's,24033803514,"Census Tract 8035.14, Prince George's County, Maryland",1.698167716072,4566,468,2488,29,2314,128,289,190,217,143,45513,4064,92,68,427,167,841,277,383,198,329,173,4498,471,0,48,1444,263,0,12,68,88,420,173,0,12,6.3,4.2,7.2,4.4,45513.0,4064.0,2.8,2.1,9.4,3.9,18.4,5.8,8.4,4.3,14.2,7.5,98.5,2.1,0.0,1.1,58.0,10.6,0.0,1.3,2.9,3.8,18.2,7.3,0.0,0.3,0.4097,0.7139,0.2889,0.1167,1.5292,0.3656,0.1945,0.2061,0.2977,0.8076,1.5059,0.1691,0.9676,0.0,0.9676,0.469,0.9524,0.0,0.7421,0.8382,0.0,2.5327,0.6647,6.5354,0.4147,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,261,210,5.7,4.5,10540
24,MARYLAND,MD,24003,Anne Arundel,24003751400,"Census Tract 7514, Anne Arundel County, Maryland",4.2114654803,3984,263,1548,76,1495,87,246,214,99,60,50575,6601,165,82,888,154,646,99,530,140,0,17,1257,358,31,58,20,24,30,35,13,20,47,31,81,86,6.3,5.5,4.4,2.6,50575.0,6601.0,5.6,2.8,22.3,3.8,16.2,2.2,13.6,3.3,0.0,1.1,31.6,8.7,0.8,1.5,1.3,1.6,1.9,2.2,0.9,1.4,3.1,2.1,2.0,2.2,0.4097,0.3945,0.1974,0.3055,1.3071,0.2934,0.889,0.1246,0.7095,0.0,1.7231,0.284,0.3869,0.3883,0.7752,0.348,0.3199,0.841,0.4171,0.3425,0.8127,2.7332,0.75,6.5386,0.4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,70,2.6,1.8,8187
24,MARYLAND,MD,24021,Frederick,24021767600,"Census Tract 7676, Frederick County, Maryland",27.466361140956,2962,150,1252,27,1172,54,300,153,65,48,38110,4325,326,126,583,107,599,64,361,105,36,23,250,210,18,48,42,21,43,42,8,17,39,26,0,12,10.1,5.2,4.1,3.0,38110.0,4325.0,14.7,5.5,19.7,3.8,20.2,1.9,12.2,3.6,3.1,2.0,8.4,7.1,0.6,1.7,3.4,1.7,3.4,3.3,0.7,1.5,3.3,2.2,0.0,0.4,0.6279,0.3439,0.4712,0.7731,2.2161,0.5766,0.8012,0.3264,0.6192,0.1369,1.8837,0.4162,0.0843,0.3293,0.4136,0.178,0.4171,0.8967,0.3581,0.3562,0.0,2.0281,0.435,6.5415,0.4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,88,5.0,2.8,2201
24,MARYLAND,MD,24009,Calvert,24009860802,"Census Tract 8608.02, Calvert County, Maryland",12.081453589068,4748,363,2117,97,1775,129,419,225,136,80,41791,3533,303,107,713,140,938,151,594,156,291,140,948,496,25,54,0,17,8,12,0,17,101,52,10,14,8.8,4.4,5.0,2.9,41791.0,3533.0,9.1,3.2,15.0,3.1,19.8,2.8,12.5,3.3,16.4,7.8,20.0,10.3,0.5,1.2,0.0,0.8,0.4,0.5,0.0,1.0,5.7,2.8,0.2,0.3,0.5629,0.4711,0.3746,0.531,1.9396,0.4935,0.5324,0.299,0.6431,0.8653,2.3398,0.75,0.2615,0.2968,0.5583,0.2428,0.0,0.7023,0.0,0.5318,0.4705,1.7046,0.3324,6.5423,0.4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,101,4.1,2.1,2238
24,MARYLAND,MD,24031,Montgomery,24031700810,"Census Tract 7008.10, Montgomery County, Maryland",1.359912634218,5307,308,1802,40,1686,73,729,373,153,81,36841,2688,227,122,676,70,1306,207,362,121,175,88,3558,333,224,157,0,24,0,17,9,22,45,53,10,6,13.7,6.9,5.2,2.7,36841.0,2688.0,6.5,3.5,12.7,1.4,24.6,3.6,6.8,2.2,10.4,5.2,67.0,4.9,4.5,3.2,0.0,1.3,0.0,1.8,0.5,1.3,2.7,3.1,0.2,0.1,0.7536,0.5,0.5108,0.3646,2.129,0.547,0.3761,0.6981,0.1626,0.6556,1.8924,0.4277,0.6599,0.799,1.4589,0.7896,0.0,0.0,0.2932,0.2991,0.4705,1.0628,0.1315,6.5431,0.4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,158,5.7,2.9,2298
24,MARYLAND,MD,24033,Prince George's,24033803521,"Census Tract 8035.21, Prince George's County, Maryland",1.970387386764,6219,442,2248,101,2031,135,437,275,142,81,50533,5447,194,88,1221,225,1228,295,606,140,105,68,5768,454,32,73,340,89,0,17,13,27,131,62,80,17,7.1,4.4,4.2,2.3,50533.0,5447.0,4.3,1.9,19.6,3.1,19.7,4.5,9.9,2.2,5.2,3.3,92.7,3.2,0.5,1.2,15.1,3.9,0.0,1.4,0.6,1.4,6.5,2.9,1.3,0.3,0.4675,0.3642,0.1981,0.2147,1.2445,0.271,0.7954,0.2896,0.4422,0.3134,1.8406,0.3772,0.853,0.2968,1.1498,0.5944,0.6513,0.0,0.3206,0.5701,0.7687,2.3107,0.5477,6.5456,0.4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,147,3.1,2.4,4083
24,MARYLAND,MD,24013,Carroll,24013501001,"Census Tract 5010.01, Carroll County, Maryland",8.021912295932,4209,325,1533,130,1459,136,435,234,40,27,30374,2980,340,117,447,76,1256,158,522,135,207,90,616,497,46,69,28,22,0,12,5,15,85,60,0,12,10.3,5.6,1.8,1.2,30374.0,2980.0,13.4,4.5,10.6,1.7,29.8,3.0,12.4,3.2,14.2,6.1,14.6,11.8,1.2,1.7,1.8,1.5,0.0,2.1,0.3,1.1,5.8,4.0,0.0,0.3,0.6387,0.0549,0.696,0.7255,2.1151,0.5441,0.2522,0.9388,0.6373,0.8076,2.6359,0.8764,0.1772,0.4834,0.6606,0.2954,0.3494,0.0,0.2572,0.5376,0.0,1.1442,0.1496,6.5558,0.4191,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,218,101,5.2,2.3,1612
24,MARYLAND,MD,24005,Baltimore,24005492600,"Census Tract 4926, Baltimore County, Maryland",1.669984586684,3768,277,1546,39,1474,74,288,194,34,31,32741,3745,149,101,430,87,1158,248,160,66,286,101,1602,369,53,74,450,86,0,12,0,17,18,20,108,41,7.9,5.2,1.7,1.5,32741.0,3745.0,6.2,3.9,11.4,2.6,30.7,6.2,4.4,1.9,19.4,6.8,42.5,9.3,1.5,2.1,29.1,5.6,0.0,2.1,0.0,1.2,1.2,1.4,2.9,1.1,0.5152,0.047,0.6246,0.3465,1.5333,0.3663,0.3026,0.9503,0.0231,0.9171,2.1931,0.6633,0.4957,0.5281,1.0238,0.5151,0.8134,0.0,0.0,0.1236,0.8689,1.8059,0.3663,6.5561,0.4198,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,169,87,4.6,2.4,3066
24,MARYLAND,MD,24005,Baltimore,24005402406,"Census Tract 4024.06, Baltimore County, Maryland",0.87154032256,5698,655,2984,60,2470,201,667,370,65,58,36310,4518,149,137,388,107,1349,289,467,201,448,142,5039,723,22,74,959,204,0,17,31,48,97,74,6,29,11.9,6.2,1.9,1.6,36310.0,4518.0,4.0,3.7,6.8,1.9,23.7,4.3,8.2,3.4,18.1,5.6,88.4,7.6,0.4,1.4,32.1,6.8,0.0,1.1,1.3,1.9,3.9,3.0,0.1,0.5,0.6987,0.0621,0.5245,0.1924,1.4777,0.349,0.0814,0.6282,0.2825,0.8984,1.8905,0.4241,0.8076,0.2601,1.0677,0.5454,0.835,0.0,0.5043,0.4032,0.379,2.1215,0.4747,6.5574,0.4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,159,4.9,2.8,1975
24,MARYLAND,MD,24033,Prince George's,24033801211,"Census Tract 8012.11, Prince George's County, Maryland",1.233619442222,3421,349,1122,31,1095,48,195,167,143,94,39455,4942,198,84,474,78,887,285,308,102,106,75,2974,415,123,111,0,17,0,12,0,17,0,12,20,24,5.7,4.8,7.8,5.0,39455.0,4942.0,9.0,3.8,13.9,2.6,25.9,7.9,9.1,3.1,9.7,6.9,86.9,8.3,3.8,3.4,0.0,1.5,0.0,2.9,0.0,1.6,0.0,2.9,0.6,0.7,0.3663,0.7623,0.4337,0.5267,2.089,0.5361,0.4705,0.7803,0.3671,0.6182,2.2361,0.6944,0.7954,0.7586,1.554,0.8552,0.0,0.0,0.0,0.0,0.6787,0.6787,0.0564,6.5578,0.4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,160,5.4,4.6,4160
24,MARYLAND,MD,24025,Harford,24025303204,"Census Tract 3032.04, Harford County, Maryland",1.625056213556,4521,217,1733,54,1705,66,83,58,129,63,37938,2038,227,93,855,114,963,85,376,93,65,35,515,318,18,54,319,89,9,15,7,17,75,41,154,105,1.9,1.3,5.4,2.6,37938.0,2038.0,7.0,2.7,18.9,2.2,21.3,1.6,8.6,2.1,3.8,2.1,11.4,7.0,0.4,1.3,18.4,5.1,0.5,0.9,0.4,1.0,4.4,2.4,3.4,2.3,0.0665,0.5311,0.4741,0.402,1.4737,0.3461,0.7637,0.4164,0.3186,0.1916,1.6903,0.2652,0.1333,0.2601,0.3934,0.165,0.7032,0.7189,0.2695,0.4415,0.8811,3.0142,0.8504,6.5716,0.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,77,2.5,1.8,2507
24,MARYLAND,MD,24025,Harford,24025303803,"Census Tract 3038.03, Harford County, Maryland",1.229297030332,4891,311,2252,125,2106,111,311,174,66,55,40974,4779,164,125,998,239,1099,263,535,196,175,112,598,488,6,48,522,179,0,12,73,92,81,63,39,31,6.4,3.6,2.5,2.1,40974.0,4779.0,4.7,3.7,20.4,5.0,22.5,5.2,10.9,4.2,8.3,5.3,12.2,10.0,0.1,1.0,23.2,7.9,0.0,1.4,3.5,4.4,3.8,3.0,0.8,0.6,0.4176,0.1149,0.397,0.2414,1.1709,0.2449,0.8329,0.5245,0.5303,0.5331,2.4208,0.7919,0.1427,0.1621,0.3048,0.1153,0.7673,0.0,0.8019,0.3981,0.7089,2.6762,0.7204,6.5727,0.4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,103,3.1,2.1,6499
24,MARYLAND,MD,24005,Baltimore,24005411408,"Census Tract 4114.08, Baltimore County, Maryland",0.601919890532,3686,189,1574,28,1493,73,462,237,134,80,36035,6937,275,117,322,98,782,125,418,118,99,65,1486,284,108,87,333,102,0,12,15,25,32,28,0,12,12.5,6.6,5.9,3.3,36035.0,6937.0,10.3,4.4,8.7,2.6,21.2,3.2,11.3,3.2,6.6,4.3,40.3,7.4,3.2,2.6,21.2,6.5,0.0,2.0,1.0,1.7,2.1,1.9,0.0,0.3,0.7175,0.5867,0.5317,0.6052,2.4411,0.6474,0.1621,0.4035,0.5585,0.4114,1.5355,0.1785,0.4748,0.7118,1.1866,0.6174,0.7442,0.0,0.4409,0.2341,0.0,1.4192,0.224,6.5824,0.4234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,165,7.0,4.3,3803
24,MARYLAND,MD,24005,Baltimore,24005440400,"Census Tract 4404, Baltimore County, Maryland",1.0319155103,5362,575,2009,86,1905,123,188,142,96,68,32875,3700,392,310,871,228,1021,288,523,196,59,56,2357,701,220,310,104,123,0,17,80,81,69,76,20,17,3.5,2.7,3.2,2.2,32875.0,3700.0,9.8,7.4,16.2,3.9,19.0,5.0,9.8,3.7,3.1,2.9,44.0,12.2,4.3,6.1,5.2,6.1,0.0,1.6,4.2,4.3,3.6,3.9,0.4,0.3,0.1879,0.2095,0.6218,0.5771,1.5963,0.3902,0.603,0.2399,0.4314,0.1369,1.4112,0.1243,0.5079,0.7903,1.2982,0.696,0.4611,0.0,0.8429,0.3873,0.6023,2.2936,0.5405,6.5993,0.4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,267,7.2,4.6,2251
24,MARYLAND,MD,24510,Baltimore City,24510180300,"Census Tract 1803, Baltimore city, Maryland",0.111800853426,1525,239,1123,52,772,87,471,161,49,36,34495,6991,109,52,25,20,152,94,235,70,63,45,941,266,0,48,11,17,0,12,6,15,232,67,5,10,31.1,9.3,4.6,3.4,34495.0,6991.0,9.0,4.1,1.6,1.4,10.0,6.0,15.4,4.6,8.2,5.8,61.7,14.6,0.0,3.2,1.0,1.5,0.0,2.8,0.8,2.0,30.1,8.3,0.3,0.7,0.9458,0.4234,0.5699,0.5267,2.4658,0.6546,0.0079,0.0324,0.7912,0.5209,1.3524,0.0954,0.6333,0.0,0.6333,0.2817,0.299,0.0,0.3869,0.9234,0.5504,2.1597,0.4884,6.6112,0.4249,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,91,58,6.0,3.7,1539
24,MARYLAND,MD,24033,Prince George's,24033806708,"Census Tract 8067.08, Prince George's County, Maryland",0.975341142546,4582,482,2151,115,2005,133,244,146,146,106,40180,4659,252,183,748,123,882,287,766,240,95,81,1974,576,60,84,677,158,0,12,13,26,291,106,1,3,5.3,3.0,5.4,3.9,40180.0,4659.0,7.2,4.7,16.3,2.5,19.2,5.9,16.7,4.7,4.7,4.1,43.1,11.7,1.4,1.9,31.5,7.2,0.0,1.5,0.6,1.3,14.5,5.2,0.0,0.1,0.3338,0.5311,0.4171,0.4193,1.7013,0.4212,0.611,0.255,0.8483,0.2666,1.9809,0.4928,0.5014,0.5151,1.0165,0.5115,0.83,0.0,0.3206,0.784,0.0,1.9346,0.4032,6.6333,0.4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,228,7.3,4.7,2967
24,MARYLAND,MD,24033,Prince George's,24033806900,"Census Tract 8069, Prince George's County, Maryland",0.671714776868,5404,490,1571,114,1485,124,645,508,130,59,34908,7170,1194,349,476,125,1198,409,567,192,40,33,3668,723,581,264,23,22,0,17,21,36,48,46,0,17,11.9,8.8,3.9,1.8,34908.0,7170.0,32.1,7.8,8.8,2.4,22.2,7.3,10.5,3.3,2.7,2.3,67.9,11.9,11.5,5.1,1.5,1.4,0.0,2.0,1.4,2.4,3.2,3.0,0.0,0.3,0.6987,0.3114,0.5591,0.9719,2.5411,0.6763,0.1693,0.4914,0.4942,0.116,1.2709,0.0737,0.6679,0.9467,1.6146,0.8883,0.3343,0.0,0.5281,0.349,0.0,1.2114,0.1691,6.638,0.4263,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,485,229,9.0,4.5,2746
24,MARYLAND,MD,24031,Montgomery,24031701703,"Census Tract 7017.03, Montgomery County, Maryland",0.425826876474,3669,287,1324,65,1308,65,169,73,115,88,45384,5217,176,109,375,111,842,179,286,123,144,89,2150,410,195,116,432,121,0,12,25,23,28,21,5,3,4.6,2.1,4.8,3.5,45384.0,5217.0,6.7,4.0,10.2,3.0,22.9,4.5,7.8,3.1,11.0,6.8,58.6,10.2,5.6,3.3,32.6,9.0,0.0,2.4,1.9,1.8,2.1,1.6,0.1,0.1,0.2818,0.4487,0.2925,0.3847,1.4077,0.3237,0.2298,0.554,0.2464,0.6852,1.7154,0.2803,0.6153,0.835,1.4503,0.7846,0.8401,0.0,0.6167,0.2341,0.379,2.0699,0.4487,6.6433,0.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,140,11.7,3.7,1981
24,MARYLAND,MD,24003,Anne Arundel,24003701300,"Census Tract 7013, Anne Arundel County, Maryland",39.033977447058,8047,418,2856,86,2744,120,507,312,244,138,62326,9052,368,163,1497,152,1909,226,829,208,165,128,1427,615,12,68,0,24,333,133,44,40,108,91,36,16,6.3,3.8,5.9,3.5,62326.0,9052.0,6.6,2.9,18.6,1.8,23.7,2.5,10.4,2.5,6.0,4.7,17.7,7.6,0.2,0.9,0.0,0.8,11.7,4.5,1.6,1.5,3.9,3.3,0.4,0.2,0.4097,0.5867,0.0893,0.3754,1.4611,0.3439,0.7435,0.6282,0.4884,0.3689,2.229,0.6879,0.2305,0.1765,0.407,0.1722,0.0,0.9747,0.5706,0.4032,0.6023,2.5508,0.6691,6.6479,0.4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,129,92,1.6,1.2,5361
24,MARYLAND,MD,24047,Worcester,24047950900,"Census Tract 9509, Worcester County, Maryland",26.69000152513,1893,226,1008,50,777,85,226,98,55,30,36545,5534,119,60,343,76,300,85,268,72,47,38,256,295,0,48,4,13,179,59,15,15,43,23,0,12,12.1,4.8,5.1,2.8,36545.0,5534.0,8.5,4.1,18.1,4.4,15.8,4.1,14.2,3.8,6.0,4.9,13.5,15.5,0.0,2.6,0.4,1.4,17.8,5.8,1.9,2.0,5.5,3.0,0.0,0.6,0.7052,0.4855,0.5173,0.5014,2.2094,0.5737,0.7233,0.116,0.7355,0.3689,1.9437,0.466,0.1585,0.0,0.1585,0.0526,0.2421,0.9892,0.6167,0.5123,0.0,2.3603,0.5773,6.6719,0.4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,101,52,5.4,2.7,2524
24,MARYLAND,MD,24033,Prince George's,24033800800,"Census Tract 8008, Prince George's County, Maryland",41.194090337296,3165,305,1309,65,1210,86,136,75,32,28,53434,5459,308,211,624,89,405,86,420,129,31,31,1634,370,126,140,10,19,22,19,37,45,28,25,4,5,4.3,2.3,1.9,1.7,53434.0,5459.0,11.9,7.7,19.7,3.2,12.8,2.4,13.4,4.5,2.6,2.6,51.6,10.6,4.1,4.6,0.8,1.5,1.7,1.4,3.1,3.8,2.3,2.1,0.1,0.2,0.2522,0.0621,0.1535,0.6772,1.145,0.2334,0.8012,0.0612,0.6951,0.1066,1.6641,0.2478,0.5684,0.781,1.3494,0.7219,0.2788,0.8273,0.7651,0.2637,0.379,2.5139,0.6575,6.6724,0.4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,226,11.9,6.3,903
24,MARYLAND,MD,24027,Howard,24027606906,"Census Tract 6069.06, Howard County, Maryland",1.389649824156,6359,514,2130,61,2040,92,348,189,236,193,36360,4421,368,167,438,79,1820,372,370,139,155,91,4134,663,331,229,245,135,0,17,91,73,25,40,0,17,5.5,2.7,6.6,5.2,36360.0,4421.0,8.9,3.7,6.9,1.2,28.6,5.4,5.9,2.2,7.6,4.5,65.0,9.0,5.5,3.8,11.5,6.3,0.0,1.5,4.5,3.6,1.2,1.9,0.0,0.3,0.349,0.6582,0.5223,0.5216,2.0511,0.521,0.0872,0.902,0.0983,0.4769,1.5644,0.1958,0.6513,0.8336,1.4849,0.8098,0.5929,0.0,0.8573,0.1236,0.0,1.5738,0.2738,6.6742,0.4299,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,560,295,8.9,4.5,1635
24,MARYLAND,MD,24031,Montgomery,24031703202,"Census Tract 7032.02, Montgomery County, Maryland",1.588881931074,5893,300,2180,33,2096,79,224,147,74,65,55157,7606,298,201,1210,117,1367,172,540,159,83,48,2325,413,306,174,145,76,0,17,50,41,138,107,71,64,3.8,2.5,2.4,2.2,55157.0,7606.0,7.0,4.8,20.5,2.0,23.2,2.7,9.2,2.7,4.0,2.3,39.5,6.7,5.6,3.2,6.7,3.5,0.0,1.5,2.4,2.0,6.6,5.1,1.2,1.1,0.2132,0.1077,0.1383,0.402,0.8612,0.1539,0.8372,0.5742,0.3764,0.2075,1.9953,0.513,0.4654,0.835,1.3004,0.6974,0.4993,0.0,0.6844,0.5737,0.7601,2.5175,0.6582,6.6744,0.4306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,121,3.4,2.1,3587
24,MARYLAND,MD,24045,Wicomico,24045010606,"Census Tract 106.06, Wicomico County, Maryland",63.889913390768,4290,320,1796,81,1693,104,474,221,67,50,28841,2399,468,163,806,103,934,160,574,118,141,72,331,442,14,48,0,17,175,66,13,19,36,44,0,12,11.1,5.2,3.0,2.3,28841.0,2399.0,15.2,4.9,18.8,2.5,21.8,3.4,13.4,2.8,8.3,4.3,7.7,10.3,0.3,1.2,0.0,0.9,9.7,3.6,0.8,1.1,2.1,2.6,0.0,0.3,0.6734,0.1799,0.737,0.7853,2.3756,0.6207,0.7565,0.4575,0.6951,0.5331,2.4422,0.8035,0.0699,0.2133,0.2832,0.1073,0.0,0.961,0.3869,0.2341,0.0,1.582,0.2811,6.683,0.4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,189,80,4.4,1.8,4936
24,MARYLAND,MD,24031,Montgomery,24031700817,"Census Tract 7008.17, Montgomery County, Maryland",1.469269461984,7200,488,3487,104,3376,129,492,216,91,71,59880,6188,269,144,671,128,1039,235,555,178,346,164,4120,663,462,200,2371,299,0,17,120,87,159,75,256,110,7.1,3.1,1.9,1.5,59880.0,6188.0,4.9,2.7,9.3,2.0,14.4,3.1,8.0,2.6,10.2,4.9,57.2,8.4,6.7,2.9,68.0,8.4,0.0,0.9,3.6,2.6,4.7,2.3,3.6,1.5,0.4675,0.0621,0.1066,0.2586,0.8948,0.1626,0.1909,0.0872,0.263,0.6463,1.1874,0.052,0.6081,0.8674,1.4755,0.8069,0.9712,0.0,0.8091,0.4624,0.8883,3.131,0.8815,6.6887,0.4321,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,230,136,3.3,2.0,16535
24,MARYLAND,MD,24021,Frederick,24021752602,"Census Tract 7526.02, Frederick County, Maryland",9.150363730986,3185,384,1211,55,1176,67,28,34,79,46,45288,5797,197,119,630,145,736,206,304,140,54,31,591,489,29,54,31,49,89,97,9,18,10,14,55,58,0.9,1.1,5.2,3.0,45288.0,5797.0,8.8,4.9,19.8,5.1,23.1,5.8,9.8,4.5,4.6,2.7,18.6,15.2,1.0,1.9,2.6,4.1,7.3,7.7,0.8,1.6,0.9,1.2,1.7,1.8,0.0217,0.5,0.2939,0.518,1.3336,0.2999,0.8055,0.5692,0.4314,0.2558,2.0619,0.5679,0.2442,0.4409,0.6851,0.3062,0.389,0.9444,0.3869,0.0903,0.7976,2.6082,0.6944,6.6888,0.4328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,207,132,6.7,4.0,1180
24,MARYLAND,MD,24005,Baltimore,24005430400,"Census Tract 4304, Baltimore County, Maryland",2.78018922732,4288,345,1703,52,1566,97,475,231,88,50,33708,3626,210,85,551,62,908,171,437,132,101,48,737,492,66,74,24,22,0,12,39,33,76,46,93,59,11.4,5.5,3.5,2.0,33708.0,3626.0,6.9,2.8,12.8,1.6,21.2,3.6,10.3,3.0,6.4,3.1,17.2,11.4,1.6,1.8,1.4,1.3,0.0,1.9,2.5,2.1,4.9,3.0,2.2,1.4,0.6799,0.2558,0.5937,0.3984,1.9278,0.4906,0.3847,0.4035,0.479,0.3999,1.6671,0.25,0.2197,0.5418,0.7615,0.3379,0.3285,0.0,0.6996,0.4747,0.8307,2.3335,0.5621,6.6899,0.4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,90,3.9,2.2,17210
24,MARYLAND,MD,24003,Anne Arundel,24003706301,"Census Tract 7063.01, Anne Arundel County, Maryland",0.840744440938,4287,365,2598,112,2324,172,447,221,98,77,57493,11108,247,239,1024,186,703,130,794,316,146,123,1653,529,0,48,989,185,0,12,0,17,329,169,24,16,10.4,5.2,4.3,3.3,57493.0,11108.0,7.1,6.6,23.9,3.7,16.4,2.7,18.5,7.0,6.3,5.3,38.6,11.9,0.0,1.2,38.1,7.0,0.0,1.2,0.0,0.7,14.2,7.1,0.6,0.4,0.6438,0.3822,0.1239,0.4114,1.5613,0.3786,0.928,0.1311,0.8996,0.3905,2.3492,0.7587,0.4561,0.0,0.4561,0.1916,0.8718,0.0,0.0,0.7753,0.6787,2.3258,0.5556,6.6924,0.4342,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,169,133,3.9,3.1,2988
