"","ct","GEOID","kde_bike_f","kde_ped_av","kde_crime_","ptile_kde_bike_f","ptile_kde_ped_av","ptile_kde_crime_","safety_ptile","ptile_THEME1","ptile_THEME2","ptile_THEME3","ptile_THEME4","svi_ptile","avgcommute_min","ptile_commute","PT_longer_comm_min","ptile_diffcomm_PToCar","No.of.Stops","ptile_stopcnt","NEAR_DIST","ptile_HFRdist","avg_min_acs","PT_pct","PTover45m_pct","ptile_avg_min_acs","ptile_PT_pct","ptile_PTover45m_pct","OBJECTID","PM25","OZONE","DSLPM","RESP","PTRAF","ptile_PM25","ptile_OZONE","ptile_DSLPM","ptile_RESP","ptile_PTRAF","poll_ptile","asthmavalue","ptile_asthma","COPDvalue","ptile_COPD","lungCAvalue","ptile_lungCA","COVIDvalue","ptile_COVID","CADvalue","ptile_CAD","LBWvalue","ptile_LBW","health_ptile","health_ptile_v2","transit_ptile","composite_TVS_ptile","composite_TV_ptile","composite_TVP_ptile","composite_TVPH_ptile","composite_TVH_ptile","composite_TVH2_ptile","composite_TVPH2_ptile"
"331","24510200701","245102007011",3.87,26.46,5542.72,0.450920245398773,0.773006134969325,0.782208588957055,0.688650306748466,0.7868,0.9442,0.809,0.6091,0.8731,34.76,0.705583756345178,87.05,0.693467336683417,19,0.226130653266332,0,0,NA,21.59,52.78,NA,0.548223350253807,0.448979591836735,90395,8.660961096,45.14059608,0.899281041,0.505693856,3221.494001,0.302147239263804,0.289877300613497,0.556748466257669,0.619631901840491,0.912576687116564,0.561349693251534,0.13,0.742424242424242,0.102,0.853535353535353,30,0.969849246231156,116.47,0.82741116751269,0.503,0.598984771573604,0.903,0.791878172588833,0.99492385786802,0.974619289340102,0.352850539291217,0.725731895223421,0.664098613251156,0.682588597842835,0.844375963020031,0.819722650231125,0.799691833590139,0.821263482280431
"332","24510200701","245102007012",3.39,16.21,4914.09,0.412576687116564,0.590490797546012,0.72239263803681,0.578220858895706,0.7868,0.9442,0.809,0.6091,0.8731,34.76,0.705583756345178,87.05,0.693467336683417,19,0.226130653266332,0,0,NA,21.59,52.78,NA,0.548223350253807,0.448979591836735,90396,8.660961096,45.14059608,0.899281041,0.505693856,1669.680692,0.302147239263804,0.289877300613497,0.556748466257669,0.619631901840491,0.730061349693252,0.521472392638037,0.13,0.742424242424242,0.102,0.853535353535353,30,0.969849246231156,116.47,0.82741116751269,0.503,0.598984771573604,0.903,0.791878172588833,0.99492385786802,0.974619289340102,0.352850539291217,0.650231124807396,0.664098613251156,0.650231124807396,0.816640986132512,0.819722650231125,0.799691833590139,0.801232665639445
"333","24510200701","245102007013",4.08,23.54,4949.3,0.461656441717791,0.739263803680982,0.733128834355828,0.657975460122699,0.7868,0.9442,0.809,0.6091,0.8731,34.76,0.705583756345178,87.05,0.693467336683417,19,0.226130653266332,0,0,NA,21.59,52.78,NA,0.548223350253807,0.448979591836735,90397,8.660961096,45.14059608,0.899281041,0.505693856,1041.049092,0.302147239263804,0.289877300613497,0.556748466257669,0.619631901840491,0.519938650306748,0.461656441717791,0.13,0.742424242424242,0.102,0.853535353535353,30,0.969849246231156,116.47,0.82741116751269,0.503,0.598984771573604,0.903,0.791878172588833,0.99492385786802,0.974619289340102,0.352850539291217,0.713405238828968,0.664098613251156,0.61171032357473,0.7673343605547,0.819722650231125,0.799691833590139,0.765793528505393
"334","24510200701","245102007014",2.7,11.06,444.55,0.366564417177914,0.470858895705521,0.0797546012269939,0.292944785276074,0.7868,0.9442,0.809,0.6091,0.8731,34.76,0.705583756345178,87.05,0.693467336683417,19,0.226130653266332,0,0,NA,21.59,52.78,NA,0.548223350253807,0.448979591836735,90398,8.660961096,45.14059608,0.899281041,0.505693856,1229.917195,0.302147239263804,0.289877300613497,0.556748466257669,0.619631901840491,0.575153374233129,0.478527607361963,0.13,0.742424242424242,0.102,0.853535353535353,30,0.969849246231156,116.47,0.82741116751269,0.503,0.598984771573604,0.903,0.791878172588833,0.99492385786802,0.974619289340102,0.352850539291217,0.51617873651772,0.664098613251156,0.624036979969183,0.778120184899846,0.819722650231125,0.799691833590139,0.779661016949153
"335","24510200701","245102007015",4.27,27.34,6272.71,0.473926380368098,0.794478527607362,0.837423312883436,0.725460122699387,0.7868,0.9442,0.809,0.6091,0.8731,34.76,0.705583756345178,87.05,0.693467336683417,19,0.226130653266332,0,0,NA,21.59,52.78,NA,0.548223350253807,0.448979591836735,90399,8.660961096,45.14059608,0.899281041,0.505693856,2296.557682,0.302147239263804,0.289877300613497,0.556748466257669,0.619631901840491,0.858895705521472,0.550613496932515,0.13,0.742424242424242,0.102,0.853535353535353,30,0.969849246231156,116.47,0.82741116751269,0.503,0.598984771573604,0.903,0.791878172588833,0.99492385786802,0.974619289340102,0.352850539291217,0.745762711864407,0.664098613251156,0.673343605546995,0.833590138674884,0.819722650231125,0.799691833590139,0.819722650231125
"336","24510200702","245102007021",3.48,11.4,3299.08,0.420245398773006,0.484662576687117,0.530674846625767,0.480061349693252,0.5838,0.8376,0.3819,0.01015,0.4162,43.8,0.913705583756345,90.23,0.723618090452261,6,0.798994974874372,0,0,NA,19.26,32.95,NA,0.49238578680203,0.188775510204082,90400,8.678375616,45.16663137,0.925981562,0.496743877,1494.539687,0.424846625766871,0.343558282208589,0.610429447852761,0.51840490797546,0.670245398773006,0.53680981595092,0.134,0.858585858585859,0.099,0.833333333333333,6,0.155778894472362,35.9,0.0964467005076142,0.071,0.0203045685279188,0,0,0.16243654822335,0.269035532994924,0.619414483821264,0.513097072419106,0.465331278890601,0.531587057010786,0.334360554699538,0.298921417565485,0.351309707241911,0.37904468412943
"337","24510200702","245102007022",3.51,12.74,2952.47,0.424846625766871,0.512269938650307,0.493865030674847,0.475460122699386,0.5838,0.8376,0.3819,0.01015,0.4162,43.8,0.913705583756345,90.23,0.723618090452261,6,0.798994974874372,0,0,NA,19.26,32.95,NA,0.49238578680203,0.188775510204082,90401,8.678375616,45.16663137,0.925981562,0.496743877,323.0251427,0.424846625766871,0.343558282208589,0.610429447852761,0.51840490797546,0.145705521472393,0.380368098159509,0.134,0.858585858585859,0.099,0.833333333333333,6,0.155778894472362,35.9,0.0964467005076142,0.071,0.0203045685279188,0,0,0.16243654822335,0.269035532994924,0.619414483821264,0.5115562403698,0.465331278890601,0.428351309707242,0.280431432973806,0.298921417565485,0.351309707241911,0.340523882896764
"338","24510200800","245102008001",2.25,7.2,1.88,0.31441717791411,0.334355828220859,0.00613496932515337,0.200920245398773,0.6142,0.8579,0.7085,0.599,0.7259,26.23,0.401015228426396,85.95,0.673366834170854,15,0.306532663316583,0,0,22.96,27.8,7.89,0.0789473684210526,0.705583756345178,0,90402,8.677082466,45.16563399,0.925279526,0.51188985,483.8989959,0.420245398773006,0.338957055214724,0.605828220858896,0.653374233128834,0.236196319018405,0.447852760736196,0.125,0.656565656565657,0.081,0.575757575757576,11,0.437185929648241,98.77,0.741116751269036,0.34,0.33502538071066,0.924,0.82741116751269,0.695431472081218,0.624365482233503,0.183359013867488,0.261941448382126,0.382126348228043,0.382126348228043,0.448382126348228,0.463790446841294,0.439137134052388,0.423728813559322
"339","24510200800","245102008002",3.04,14.01,4257.04,0.391104294478528,0.544478527607362,0.654907975460123,0.532208588957055,0.6142,0.8579,0.7085,0.599,0.7259,26.23,0.401015228426396,85.95,0.673366834170854,15,0.306532663316583,0,0,22.96,27.8,7.89,0.0789473684210526,0.705583756345178,0,90403,8.677082466,45.16563399,0.925279526,0.51188985,452.0049889,0.420245398773006,0.338957055214724,0.605828220858896,0.653374233128834,0.216257668711656,0.441717791411043,0.125,0.656565656565657,0.081,0.575757575757576,11,0.437185929648241,98.77,0.741116751269036,0.34,0.33502538071066,0.924,0.82741116751269,0.695431472081218,0.624365482233503,0.183359013867488,0.477657935285054,0.382126348228043,0.37904468412943,0.446841294298921,0.463790446841294,0.439137134052388,0.419106317411402
"340","24510200800","245102008003",3.66,12.75,2473.78,0.438650306748466,0.513803680981595,0.420245398773006,0.460122699386503,0.6142,0.8579,0.7085,0.599,0.7259,26.23,0.401015228426396,85.95,0.673366834170854,15,0.306532663316583,0,0,22.96,27.8,7.89,0.0789473684210526,0.705583756345178,0,90404,8.677082466,45.16563399,0.925279526,0.51188985,587.859787,0.420245398773006,0.338957055214724,0.605828220858896,0.653374233128834,0.297546012269939,0.469325153374233,0.125,0.656565656565657,0.081,0.575757575757576,11,0.437185929648241,98.77,0.741116751269036,0.34,0.33502538071066,0.924,0.82741116751269,0.695431472081218,0.624365482233503,0.183359013867488,0.422187981510015,0.382126348228043,0.392912172573189,0.460708782742681,0.463790446841294,0.439137134052388,0.436055469953775
"341","24510210100","245102101001",1.69,11.84,5544.22,0.262269938650307,0.498466257668712,0.783742331288344,0.51840490797546,0.4264,0.2081,0.3166,0.6041,0.3959,17.57,0.16243654822335,49.89,0.155778894472362,12,0.422110552763819,331.799,0.804020100502513,22.85,10.06,54.25,0.0614035087719298,0.238578680203046,0.520408163265306,90405,8.713679452,45.36555098,0.989139134,0.494055752,1820.59778,0.746932515337423,0.725460122699387,0.745398773006135,0.495398773006135,0.77760736196319,0.760736196319018,0.108,0.328282828282828,0.06,0.252525252525253,8,0.246231155778894,60.03,0.395939086294416,0.448,0.527918781725888,0.304,0.177664974619289,0.157360406091371,0.157360406091371,0.23728813559322,0.291217257318952,0.226502311248074,0.408320493066256,0.269645608628659,0.163328197226502,0.164869029275809,0.275808936825886
"342","24510210100","245102101002",9.78,26.8,7156.27,0.739263803680982,0.78680981595092,0.889570552147239,0.829754601226994,0.4264,0.2081,0.3166,0.6041,0.3959,17.57,0.16243654822335,49.89,0.155778894472362,12,0.422110552763819,331.799,0.804020100502513,22.85,10.06,54.25,0.0614035087719298,0.238578680203046,0.520408163265306,90406,8.713679452,45.36555098,0.989139134,0.494055752,3787.76357,0.746932515337423,0.725460122699387,0.745398773006135,0.495398773006135,0.941717791411043,0.81441717791411,0.108,0.328282828282828,0.06,0.252525252525253,8,0.246231155778894,60.03,0.395939086294416,0.448,0.527918781725888,0.304,0.177664974619289,0.157360406091371,0.157360406091371,0.23728813559322,0.489984591679507,0.226502311248074,0.448382126348228,0.291217257318952,0.163328197226502,0.164869029275809,0.300462249614792
